index,type,kendalltau,p-value
400001,DBPedia - TFCG,0.021440140469208637,*
400001,DBPedia - FFCG,0.059135030379747995,*
400001,TFCG - FFCG,0.0902469536627489,*
400002,DBPedia - TFCG,0.021439883354561807,*
400002,DBPedia - FFCG,0.05913590191782381,*
400002,TFCG - FFCG,0.09024683258569993,*
400003,DBPedia - TFCG,0.02143561951147487,*
400003,DBPedia - FFCG,0.059132206154816465,*
400003,TFCG - FFCG,0.09024897533889578,*
400004,DBPedia - TFCG,0.021431355715823247,*
400004,DBPedia - FFCG,0.05913100781916851,*
400004,TFCG - FFCG,0.09024943067970696,*
400005,DBPedia - TFCG,0.021432515082646177,*
400005,DBPedia - FFCG,0.05912889782936747,*
400005,TFCG - FFCG,0.0902489410814497,*
400006,DBPedia - TFCG,0.02142655698873309,*
400006,DBPedia - FFCG,0.05913030466576959,*
400006,TFCG - FFCG,0.09024676561121545,*
400007,DBPedia - TFCG,0.021424542753255386,*
400007,DBPedia - FFCG,0.05912660901259988,*
400007,TFCG - FFCG,0.09024761371563196,*
400008,DBPedia - TFCG,0.021428331260787095,*
400008,DBPedia - FFCG,0.05912291339815013,*
400008,TFCG - FFCG,0.0902451357820898,*
400009,DBPedia - TFCG,0.02142406762667337,*
400009,DBPedia - FFCG,0.059119217822419697,*
400009,TFCG - FFCG,0.09024727847506074,*
400010,DBPedia - TFCG,0.021421569364226966,*
400010,DBPedia - FFCG,0.05911552228540797,*
400010,TFCG - FFCG,0.09024840315588362,*
400011,DBPedia - TFCG,0.02141561150521343,*
400011,DBPedia - FFCG,0.05911182678711433,*
400011,TFCG - FFCG,0.09025130881256241,*
400012,DBPedia - TFCG,0.021411348016091007,*
400012,DBPedia - FFCG,0.05910813132753815,*
400012,TFCG - FFCG,0.090253451444088,*
400013,DBPedia - TFCG,0.02140708457439786,*
400013,DBPedia - FFCG,0.05910443590667883,*
400013,TFCG - FFCG,0.09025559405574889,*
400014,DBPedia - TFCG,0.021410873041543137,*
400014,DBPedia - FFCG,0.05910074052453574,*
400014,TFCG - FFCG,0.09025311615569563,*
400015,DBPedia - TFCG,0.02140660964749602,*
400015,DBPedia - FFCG,0.05909704518110827,*
400015,TFCG - FFCG,0.09025525874951823,*
400016,DBPedia - TFCG,0.021403559736738315,*
400016,DBPedia - FFCG,0.05909334987639579,*
400016,TFCG - FFCG,0.09025669502714186,*
400017,DBPedia - TFCG,0.021405144857096242,*
400017,DBPedia - FFCG,0.05909512444776773,*
400017,TFCG - FFCG,0.09025708458189394,*
400018,DBPedia - TFCG,0.02140488797361674,*
400018,DBPedia - FFCG,0.05909653138379332,*
400018,TFCG - FFCG,0.09025695538857251,*
400019,DBPedia - TFCG,0.021408676343333963,*
400019,DBPedia - FFCG,0.05909283614273696,*
400019,TFCG - FFCG,0.09025447751229915,*
400020,DBPedia - TFCG,0.021404413082313514,*
400020,DBPedia - FFCG,0.059089140940393754,*
400020,TFCG - FFCG,0.0902566200710034,*
400021,DBPedia - TFCG,0.02140014986871798,*
400021,DBPedia - FFCG,0.0590854457767631,*
400021,TFCG - FFCG,0.09025876260984415,*
400022,DBPedia - TFCG,0.021403938200812666,*
400022,DBPedia - FFCG,0.059081750651844345,*
400022,TFCG - FFCG,0.09025628475796078,*
400023,DBPedia - TFCG,0.021398611584147277,*
400023,DBPedia - FFCG,0.059086757418248904,*
400023,TFCG - FFCG,0.09025118817452307,*
400024,DBPedia - TFCG,0.021394348473196583,*
400024,DBPedia - FFCG,0.05908870127920083,*
400024,TFCG - FFCG,0.09024941760931879,*
400025,DBPedia - TFCG,0.0213900854096682,*
400025,DBPedia - FFCG,0.0590850061978821,*
400025,TFCG - FFCG,0.09025156012340652,*
400026,DBPedia - TFCG,0.021385822393561325,*
400026,DBPedia - FFCG,0.059081311155273666,*
400026,TFCG - FFCG,0.0902537026176315,*
400027,DBPedia - TFCG,0.021379780342610514,*
400027,DBPedia - FFCG,0.059084519070396795,*
400027,TFCG - FFCG,0.09024968260922761,*
400028,DBPedia - TFCG,0.021375517433098557,*
400028,DBPedia - FFCG,0.059080824070603395,*
400028,TFCG - FFCG,0.09025182507473481,*
400029,DBPedia - TFCG,0.02137125457100563,*
400029,DBPedia - FFCG,0.059077129109518824,*
400029,TFCG - FFCG,0.09025396752037998,*
400030,DBPedia - TFCG,0.02136699175633094,*
400030,DBPedia - FFCG,0.05907343418714248,*
400030,TFCG - FFCG,0.0902561099461634,*
400031,DBPedia - TFCG,0.02136645007889753,*
400031,DBPedia - FFCG,0.05906973930347373,*
400031,TFCG - FFCG,0.0902561981400147,*
400032,DBPedia - TFCG,0.021370238365552872,*
400032,DBPedia - FFCG,0.05907429495849397,*
400032,TFCG - FFCG,0.09025910458375022,*
400033,DBPedia - TFCG,0.021365975626713735,*
