index,type,kendalltau,p-value
420001,DBPedia - TFCG,0.009277959687219249,*
420001,DBPedia - FFCG,0.07078570783275583,*
420001,TFCG - FFCG,0.090494762769048,*
420002,DBPedia - TFCG,0.009281694909201884,*
420002,DBPedia - FFCG,0.07078952189874466,*
420002,TFCG - FFCG,0.09049729690406882,*
420003,DBPedia - TFCG,0.009277689225696259,*
420003,DBPedia - FFCG,0.07078585105799108,*
420003,TFCG - FFCG,0.09049933847997153,*
420004,DBPedia - TFCG,0.009273683584483699,*
420004,DBPedia - FFCG,0.0707807664220775,*
420004,TFCG - FFCG,0.09050225571176015,*
420005,DBPedia - TFCG,0.009269677985563525,*
420005,DBPedia - FFCG,0.07078361782927332,*
420005,TFCG - FFCG,0.09049983557934767,*
420006,DBPedia - TFCG,0.009273413170001918,*
420006,DBPedia - FFCG,0.07078703077977189,*
420006,TFCG - FFCG,0.0905021250592312,*
420007,DBPedia - TFCG,0.009269407612776694,*
420007,DBPedia - FFCG,0.07078988212108353,*
420007,TFCG - FFCG,0.09049970496169656,*
420008,DBPedia - TFCG,0.009265402097842369,*
420008,DBPedia - FFCG,0.07078861939677138,*
420008,TFCG - FFCG,0.09050015751548221,*
420009,DBPedia - TFCG,0.009261396625198258,*
420009,DBPedia - FFCG,0.07078933844279894,*
420009,TFCG - FFCG,0.09049918569029979,*
420010,DBPedia - TFCG,0.009259108839019339,*
420010,DBPedia - FFCG,0.07078964382243294,*
420010,TFCG - FFCG,0.09049882848467766,*
420011,DBPedia - TFCG,0.009257719002368612,*
420011,DBPedia - FFCG,0.07078838111885975,*
420011,TFCG - FFCG,0.0904990207543912,*
420012,DBPedia - TFCG,0.009253713636249562,*
420012,DBPedia - FFCG,0.07079059274968613,*
420012,TFCG - FFCG,0.09049707085684267,*
420013,DBPedia - TFCG,0.00925744875812154,*
420013,DBPedia - FFCG,0.07078841786499164,*
420013,TFCG - FFCG,0.0904956714785688,*
420014,DBPedia - TFCG,0.009253443433692964,*
420014,DBPedia - FFCG,0.07078288899022758,*
420014,TFCG - FFCG,0.09049882218405153,*
420015,DBPedia - TFCG,0.009257178519215498,*
420015,DBPedia - FFCG,0.07078713775096919,*
420015,TFCG - FFCG,0.0905015806951432,*
420016,DBPedia - TFCG,0.009260913568986472,*
420016,DBPedia - FFCG,0.07078875832666687,*
420016,TFCG - FFCG,0.09050263390607538,*
420017,DBPedia - TFCG,0.009264648583006409,*
420017,DBPedia - FFCG,0.07079217104195677,*
420017,TFCG - FFCG,0.0905049233349974,*
420018,DBPedia - TFCG,0.009268383561275833,*
420018,DBPedia - FFCG,0.07079530192287341,*
420018,TFCG - FFCG,0.09050701909219616,*
420019,DBPedia - TFCG,0.009272118503795274,*
420019,DBPedia - FFCG,0.07079886958056081,*
420019,TFCG - FFCG,0.0905094164085371,*
420020,DBPedia - TFCG,0.009275853410565254,*
420020,DBPedia - FFCG,0.07079760688674734,*
420020,TFCG - FFCG,0.09050866418975409,*
420021,DBPedia - TFCG,0.009271848124841718,*
420021,DBPedia - FFCG,0.07080123121954619,*
420021,TFCG - FFCG,0.09050572234069114,*
420022,DBPedia - TFCG,0.009271125486783445,*
420022,DBPedia - FFCG,0.0707999685264673,*
420022,TFCG - FFCG,0.09050586430256838,*
420023,DBPedia - TFCG,0.009270715099510711,*
420023,DBPedia - FFCG,0.0707962980212036,*
420023,TFCG - FFCG,0.09050590160536687,*
420024,DBPedia - TFCG,0.009266709907389257,*
420024,DBPedia - FFCG,0.07079412323064105,*
420024,TFCG - FFCG,0.09050693033358233,*
420025,DBPedia - TFCG,0.009270444740130238,*
420025,DBPedia - FFCG,0.07079790338149004,*
420025,TFCG - FFCG,0.09050945491070032,*
420026,DBPedia - TFCG,0.009266439589695832,*
420026,DBPedia - FFCG,0.07079820868243986,*
420026,TFCG - FFCG,0.09050877839280086,*
420027,DBPedia - TFCG,0.009270174386092685,*
420027,DBPedia - FFCG,0.07079453826245959,*
420027,TFCG - FFCG,0.09050637451326737,*
420028,DBPedia - TFCG,0.009265136835501703,*
420028,DBPedia - FFCG,0.070799254196938,*
420028,TFCG - FFCG,0.09050156740621662,*
420029,DBPedia - TFCG,0.009262314364037866,*
420029,DBPedia - FFCG,0.0707955838092282,*
420029,TFCG - FFCG,0.09050291722573967,*
420030,DBPedia - TFCG,0.009261904041416781,*
420030,DBPedia - FFCG,0.07079857358418518,*
420030,TFCG - FFCG,0.09050259944629455,*
420031,DBPedia - TFCG,0.009261493723434034,*
420031,DBPedia - FFCG,0.07079731096143994,*
420031,TFCG - FFCG,0.09050269089889496,*
420032,DBPedia - TFCG,0.009259206197733473,*
420032,DBPedia - FFCG,0.07079364064036037,*
420032,TFCG - FFCG,0.09050373703136305,*
420033,DBPedia - TFCG,0.009255201259552646,*
420033,DBPedia - FFCG,0.07079237805616227,*
420033,TFCG - FFCG,0.09050418951658722,*
420034,DBPedia - TFCG,0.009251196363651308,*
420034,DBPedia - FFCG,0.07078729418737699,*
420034,TFCG - FFCG,0.09050710650304629,*
420035,DBPedia - TFCG,0.009254931069955216,*
420035,DBPedia - FFCG,0.07079200998511308,*
420035,TFCG - FFCG,0.09051009419687953,*
420036,DBPedia - TFCG,0.009252108762278362,*
420036,DBPedia - FFCG,0.0707923152981374,*
420036,TFCG - FFCG,0.09050963813763888,*
420037,DBPedia - TFCG,0.00924810394537553,*
420037,DBPedia - FFCG,0.07079452660302625,*
420037,TFCG - FFCG,0.09050768834039334,*
420038,DBPedia - TFCG,0.009249361268797917,*
420038,DBPedia - FFCG,0.07079483189876314,*
420038,TFCG - FFCG,0.09050773513647217,*
420039,DBPedia - TFCG,0.009253095904001838,*
420039,DBPedia - FFCG,0.07079824417317185,*
420039,TFCG - FFCG,0.09051002442456979,*
