index,type,kendalltau,p-value
100001,DBPedia - TFCG,0.023238795534773697,*
100001,DBPedia - FFCG,0.05258890289189199,*
100001,TFCG - FFCG,0.11963778502312325,*
100002,DBPedia - TFCG,0.023232304851707887,*
100002,DBPedia - FFCG,0.05257486737397624,*
100002,TFCG - FFCG,0.11964019559714248,*
100003,DBPedia - TFCG,0.023206697408153773,*
100003,DBPedia - FFCG,0.05254950300296841,*
100003,TFCG - FFCG,0.11965952721214976,*
100004,DBPedia - TFCG,0.023223493866652838,*
100004,DBPedia - FFCG,0.05252797214903915,*
100004,TFCG - FFCG,0.11964503872284803,*
100005,DBPedia - TFCG,0.023230948290540728,*
100005,DBPedia - FFCG,0.05253310137676968,*
100005,TFCG - FFCG,0.11964616665266183,*
100006,DBPedia - TFCG,0.023224458506456346,*
100006,DBPedia - FFCG,0.052519068681512876,*
100006,TFCG - FFCG,0.11964857700937351,*
100007,DBPedia - TFCG,0.02324125321317769,*
100007,DBPedia - FFCG,0.05249754029305687,*
100007,TFCG - FFCG,0.11963408908287682,*
100008,DBPedia - TFCG,0.02323946920237455,*
100008,DBPedia - FFCG,0.05248350917995008,*
100008,TFCG - FFCG,0.1196344436520254,*
100009,DBPedia - TFCG,0.023256262688221185,*
100009,DBPedia - FFCG,0.052490919911771385,*
100009,TFCG - FFCG,0.11963854153338109,*
100010,DBPedia - TFCG,0.023247621993467287,*
100010,DBPedia - FFCG,0.052476889680088144,*
100010,TFCG - FFCG,0.1196415799415977,*
100011,DBPedia - TFCG,0.02323898176977212,*
100011,DBPedia - FFCG,0.05248891786906361,*
100011,TFCG - FFCG,0.11963667763713683,*
100012,DBPedia - TFCG,0.023232492775770545,*
100012,DBPedia - FFCG,0.0524940471899026,*
100012,TFCG - FFCG,0.11963504685606602,*
100013,DBPedia - TFCG,0.02324928465165474,*
100013,DBPedia - FFCG,0.052480017972910215,*
100013,TFCG - FFCG,0.11962571203591917,*
100014,DBPedia - TFCG,0.023249985433652913,*
100014,DBPedia - FFCG,0.05248951282487776,*
100014,TFCG - FFCG,0.11962542268166464,*
100015,DBPedia - TFCG,0.023237268039422065,*
100015,DBPedia - FFCG,0.052475484437686334,*
100015,TFCG - FFCG,0.11963036243320511,*
100016,DBPedia - TFCG,0.023219496540593024,*
100016,DBPedia - FFCG,0.05245166511487708,*
100016,TFCG - FFCG,0.11964272724646839,*
