index,type,kendalltau,p-value
480001,DBPedia - TFCG,0.011815827128555384,*
480001,DBPedia - FFCG,0.08454946731467265,*
480001,TFCG - FFCG,0.0803265953965446,*
480002,DBPedia - TFCG,0.01181631563295757,*
480002,DBPedia - FFCG,0.08455218978005054,*
480002,TFCG - FFCG,0.08032679868668033,*
480003,DBPedia - TFCG,0.011816804132594581,*
480003,DBPedia - FFCG,0.08455487675526076,*
480003,TFCG - FFCG,0.08032699719896207,*
480004,DBPedia - TFCG,0.01181729262746649,*
480004,DBPedia - FFCG,0.08455756370531635,*
480004,TFCG - FFCG,0.08032719570939117,*
480005,DBPedia - TFCG,0.011817781117573367,*
480005,DBPedia - FFCG,0.08456025063021765,*
480005,TFCG - FFCG,0.08032739421796771,*
480006,DBPedia - TFCG,0.01181826960291528,*
480006,DBPedia - FFCG,0.08456293752996503,*
480006,TFCG - FFCG,0.0803275927246917,*
480007,DBPedia - TFCG,0.011821452227871402,*
480007,DBPedia - FFCG,0.08456562440455886,*
480007,TFCG - FFCG,0.08032946362566594,*
480008,DBPedia - TFCG,0.011824634826945114,*
480008,DBPedia - FFCG,0.0845683112539995,*
480008,TFCG - FFCG,0.08033133451221158,*
480009,DBPedia - TFCG,0.011825705594946709,*
480009,DBPedia - FFCG,0.08457099807828725,*
480009,TFCG - FFCG,0.08033196628362822,*
480010,DBPedia - TFCG,0.011826194032730674,*
480010,DBPedia - FFCG,0.0845736848774225,*
480010,TFCG - FFCG,0.08033216476434464,*
480011,DBPedia - TFCG,0.011829376568492764,*
480011,DBPedia - FFCG,0.08457637165140561,*
480011,TFCG - FFCG,0.08033403561496608,*
480012,DBPedia - TFCG,0.01182986498394332,*
480012,DBPedia - FFCG,0.0845790584002369,*
480012,TFCG - FFCG,0.08033423408389627,*
480013,DBPedia - TFCG,0.011830353394629773,*
480013,DBPedia - FFCG,0.08458174512391677,*
480013,TFCG - FFCG,0.08033443255097435,*
480014,DBPedia - TFCG,0.011830841800552189,*
480014,DBPedia - FFCG,0.08458443182244553,*
480014,TFCG - FFCG,0.08033463101620031,*
480015,DBPedia - TFCG,0.011831330201710639,*
480015,DBPedia - FFCG,0.08458711849582357,*
480015,TFCG - FFCG,0.08033482947957418,*
480016,DBPedia - TFCG,0.011831818598105196,*
480016,DBPedia - FFCG,0.08458980514405122,*
480016,TFCG - FFCG,0.08033502794109601,*
480017,DBPedia - TFCG,0.011832306989735924,*
480017,DBPedia - FFCG,0.08459249176712882,*
480017,TFCG - FFCG,0.08033522640076579,*
480018,DBPedia - TFCG,0.011832795376602898,*
480018,DBPedia - FFCG,0.08459517836505677,*
480018,TFCG - FFCG,0.08033542485858358,*
480019,DBPedia - TFCG,0.011833283758706186,*
480019,DBPedia - FFCG,0.08459786493783539,*
480019,TFCG - FFCG,0.0803356233145494,*
480020,DBPedia - TFCG,0.011836466128041699,*
480020,DBPedia - FFCG,0.0846018513663186,*
480020,TFCG - FFCG,0.08033826083616548,*
480021,DBPedia - TFCG,0.011836954487814043,*
480021,DBPedia - FFCG,0.08460453788270704,*
480021,TFCG - FFCG,0.08033845928622692,*
480022,DBPedia - TFCG,0.011837442842823023,*
480022,DBPedia - FFCG,0.08460722437394723,*
480022,TFCG - FFCG,0.08033865773443648,*
480023,DBPedia - TFCG,0.011837931193068715,*
480023,DBPedia - FFCG,0.08460991084003956,*
480023,TFCG - FFCG,0.08033885618079417,*
480024,DBPedia - TFCG,0.011841113483824453,*
480024,DBPedia - FFCG,0.08461259728098434,*
480024,TFCG - FFCG,0.08034072689021705,*
480025,DBPedia - TFCG,0.011841601811740389,*
480025,DBPedia - FFCG,0.08461528369678198,*
480025,TFCG - FFCG,0.08034092532479026,*
480026,DBPedia - TFCG,0.011842090134893356,*
480026,DBPedia - FFCG,0.08461797008743278,*
480026,TFCG - FFCG,0.08034112375751173,*
480027,DBPedia - TFCG,0.01184527236463866,*
