index,type,kendalltau,p-value
120001,DBPedia - TFCG,0.03421114872155878,*
120001,DBPedia - FFCG,0.07576223201711145,*
120001,TFCG - FFCG,0.11219424337283733,*
120002,DBPedia - TFCG,0.034221925652222124,*
120002,DBPedia - FFCG,0.07575782893617576,*
120002,TFCG - FFCG,0.11219037910478988,*
120003,DBPedia - TFCG,0.03421476858552621,*
120003,DBPedia - FFCG,0.07574828054032612,*
120003,TFCG - FFCG,0.11219373286115814,*
120004,DBPedia - TFCG,0.03420293260451445,*
120004,DBPedia - FFCG,0.07574387786092765,*
120004,TFCG - FFCG,0.11219612829337064,*
120005,DBPedia - TFCG,0.03419109705021927,*
120005,DBPedia - FFCG,0.07573433002906772,*
120005,TFCG - FFCG,0.11220250724733652,*
120006,DBPedia - TFCG,0.03417926192261749,*
120006,DBPedia - FFCG,0.07572478251941421,*
120006,TFCG - FFCG,0.11220888600596712,*
120007,DBPedia - TFCG,0.034167427221685996,*
120007,DBPedia - FFCG,0.07571523533195064,*
120007,TFCG - FFCG,0.11221526456927156,*
120008,DBPedia - TFCG,0.03417820369369233,*
120008,DBPedia - FFCG,0.07572886775134952,*
120008,TFCG - FFCG,0.11222552469618421,*
120009,DBPedia - TFCG,0.03418897981446097,*
120009,DBPedia - FFCG,0.07571932082552833,*
120009,TFCG - FFCG,0.1122176743720323,*
120010,DBPedia - TFCG,0.034172061010253704,*
120010,DBPedia - FFCG,0.07570977422186162,*
120010,TFCG - FFCG,0.11222622270732953,*
120011,DBPedia - TFCG,0.034155032000647734,*
120011,DBPedia - FFCG,0.07571669435536342,*
120011,TFCG - FFCG,0.11221461065236783,*
120012,DBPedia - TFCG,0.03414648410341982,*
120012,DBPedia - FFCG,0.07571517278714338,*
120012,TFCG - FFCG,0.11221466574746325,*
120013,DBPedia - TFCG,0.03413033326694996,*
120013,DBPedia - FFCG,0.0757056267548283,*
120013,TFCG - FFCG,0.11222310674272713,*
120014,DBPedia - TFCG,0.03414110914470801,*
120014,DBPedia - FFCG,0.0757192578826947,*
120014,TFCG - FFCG,0.1122333662886722,*
120015,DBPedia - TFCG,0.03415188467127946,*
120015,DBPedia - FFCG,0.07572208920787296,*
120015,TFCG - FFCG,0.11223526803113139,*
120016,DBPedia - TFCG,0.03414005234713677,*
120016,DBPedia - FFCG,0.07571254356081025,*
120016,TFCG - FFCG,0.1122416456261942,*
120017,DBPedia - TFCG,0.03415082751875312,*
120017,DBPedia - FFCG,0.0757081424661148,*
120017,TFCG - FFCG,0.11223778215666795,*
120018,DBPedia - TFCG,0.03413899561732697,*
120018,DBPedia - FFCG,0.07571190683866912,*
120018,TFCG - FFCG,0.1122329168703985,*
120019,DBPedia - TFCG,0.0341356110576102,*
120019,DBPedia - FFCG,0.07572258755263508,*
120019,TFCG - FFCG,0.11222948546274053,*
120020,DBPedia - TFCG,0.03412377986978574,*
120020,DBPedia - FFCG,0.07571304257302822,*
120020,TFCG - FFCG,0.1122358629961974,*
120021,DBPedia - TFCG,0.03413455452664914,*
