index,type,kendalltau,p-value
160001,DBPedia - TFCG,0.01484785017876018,*
160001,DBPedia - FFCG,0.07616667821503147,*
160001,TFCG - FFCG,0.09564844255510423,*
160002,DBPedia - TFCG,0.01484724198291004,*
160002,DBPedia - FFCG,0.07617119198507134,*
160002,TFCG - FFCG,0.0956475046243256,*
160003,DBPedia - TFCG,0.014840764944844683,*
160003,DBPedia - FFCG,0.0761757056447558,*
160003,TFCG - FFCG,0.09564137247690274,*
160004,DBPedia - TFCG,0.014834288057578799,*
160004,DBPedia - FFCG,0.07618021919408897,*
160004,TFCG - FFCG,0.09563524048783603,*
160005,DBPedia - TFCG,0.01483667339378442,*
160005,DBPedia - FFCG,0.07618473263307485,*
160005,TFCG - FFCG,0.09563670150047929,*
160006,DBPedia - TFCG,0.014830196710544245,*
160006,DBPedia - FFCG,0.07618924596171757,*
160006,TFCG - FFCG,0.09563056973158471,*
160007,DBPedia - TFCG,0.014826358055508491,*
160007,DBPedia - FFCG,0.07619375918002118,*
160007,TFCG - FFCG,0.09562689051861187,*
160008,DBPedia - TFCG,0.014832572428676957,*
160008,DBPedia - FFCG,0.07619827228798974,*
160008,TFCG - FFCG,0.09563155088699976,*
160009,DBPedia - TFCG,0.014828733831219751,*
160009,DBPedia - FFCG,0.07620278528562731,*
160009,TFCG - FFCG,0.09562787174971343,*
160010,DBPedia - TFCG,0.014831119092524271,*
160010,DBPedia - FFCG,0.07620729817293798,*
160010,TFCG - FFCG,0.09562933275056314,*
160011,DBPedia - TFCG,0.014824642857694952,*
160011,DBPedia - FFCG,0.0762118109499258,*
160011,TFCG - FFCG,0.09562320146406264,*
160012,DBPedia - TFCG,0.014830856953580274,*
160012,DBPedia - FFCG,0.07621632361659485,*
160012,TFCG - FFCG,0.09562786161924192,*
160013,DBPedia - TFCG,0.014824380863884096,*
160013,DBPedia - FFCG,0.07622083617294918,*
160013,TFCG - FFCG,0.09562173049819205,*
160014,DBPedia - TFCG,0.014817904924951072,*
160014,DBPedia - FFCG,0.0762253486189929,*
160014,TFCG - FFCG,0.09561559953545447,*
160015,DBPedia - TFCG,0.014824118880263543,*
160015,DBPedia - FFCG,0.07622986095473001,*
160015,TFCG - FFCG,0.09562025959642349,*
160016,DBPedia - TFCG,0.014825528233982024,*
160016,DBPedia - FFCG,0.07623437318016461,*
160016,TFCG - FFCG,0.0956207676196375,*
160017,DBPedia - TFCG,0.014831741965143952,*
160017,DBPedia - FFCG,0.07624188574080731,*
160017,TFCG - FFCG,0.09562869065661306,*
160018,DBPedia - TFCG,0.014831616870510544,*
160018,DBPedia - FFCG,0.07624639770736096,*
160018,TFCG - FFCG,0.09562824495836614,*
160019,DBPedia - TFCG,0.014831008989143343,*
160019,DBPedia - FFCG,0.0762509095636248,*
160019,TFCG - FFCG,0.09562730752757409,*
160020,DBPedia - TFCG,0.014832068188996055,*
160020,DBPedia - FFCG,0.07625140040716152,*
160020,TFCG - FFCG,0.09562707436702668,*
160021,DBPedia - TFCG,0.014825592695508975,*
160021,DBPedia - FFCG,0.07625591209072659,*
160021,TFCG - FFCG,0.09562094386061852,*
160022,DBPedia - TFCG,0.014831806050261612,*
160022,DBPedia - FFCG,0.07626042366401245,*
160022,TFCG - FFCG,0.0956256034923936,*
160023,DBPedia - TFCG,0.014838019275738875,*
160023,DBPedia - FFCG,0.07626493512702318,*
160023,TFCG - FFCG,0.0956302630157194,*
160024,DBPedia - TFCG,0.014839078336697703,*
160024,DBPedia - FFCG,0.07626542577180094,*
160024,TFCG - FFCG,0.09563002988947181,*
160025,DBPedia - TFCG,0.014832603051958606,*
160025,DBPedia - FFCG,0.07626993706213653,*
160025,TFCG - FFCG,0.09562389954474107,*
160026,DBPedia - TFCG,0.014838816051884945,*
160026,DBPedia - FFCG,0.07627444824220755,*
160026,TFCG - FFCG,0.09562855898613652,*
160027,DBPedia - TFCG,0.014845028922547989,*
160027,DBPedia - FFCG,0.0762789593120181,*
160027,TFCG - FFCG,0.09563321831909133,*
160028,DBPedia - TFCG,0.014838553777272912,*
160028,DBPedia - FFCG,0.07628347027157222,*
160028,TFCG - FFCG,0.09562708814689166,*
160029,DBPedia - TFCG,0.014844766513045976,*
160029,DBPedia - FFCG,0.07628798112087398,*
160029,TFCG - FFCG,0.09563174737853909,*
160030,DBPedia - TFCG,0.014838291512861,*
160030,DBPedia - FFCG,0.0762924918599275,*
160030,TFCG - FFCG,0.09562561737173275,*
160031,DBPedia - TFCG,0.014835955960107132,*
160031,DBPedia - FFCG,0.07629700248873673,*
160031,TFCG - FFCG,0.09562340713217053,*
160032,DBPedia - TFCG,0.014827066824091501,*
160032,DBPedia - FFCG,0.07630151300730584,*
160032,TFCG - FFCG,0.09561458419624003,*
160033,DBPedia - TFCG,0.014820592267911837,*
160033,DBPedia - FFCG,0.07630602341563883,*
160033,TFCG - FFCG,0.09560845465205198,*
160034,DBPedia - TFCG,0.014818874387751913,*
160034,DBPedia - FFCG,0.07631187385440527,*
160034,TFCG - FFCG,0.09560625795843487,*
160035,DBPedia - TFCG,0.014819933549300614,*
160035,DBPedia - FFCG,0.07631638402249251,*
160035,TFCG - FFCG,0.09560649342630477,*
160036,DBPedia - TFCG,0.01481345931425792,*
160036,DBPedia - FFCG,0.07632089408035593,*
160036,TFCG - FFCG,0.09560036431222337,*
160037,DBPedia - TFCG,0.014810335279235351,*
160037,DBPedia - FFCG,0.07632540402799963,*
160037,TFCG - FFCG,0.09559742129871453,*
160038,DBPedia - TFCG,0.014809727788369436,*
160038,DBPedia - FFCG,0.07632991386542765,*
160038,TFCG - FFCG,0.09559648416788633,*
160039,DBPedia - TFCG,0.014809602991997746,*
160039,DBPedia - FFCG,0.07633442359264407,*
160039,TFCG - FFCG,0.09559603867740171,*
160040,DBPedia - TFCG,0.01480498268471614,*
160040,DBPedia - FFCG,0.07632470112615457,*
160040,TFCG - FFCG,0.09560144220374593,*
160041,DBPedia - TFCG,0.01479850902205554,*
160041,DBPedia - FFCG,0.07632921080361524,*
160041,TFCG - FFCG,0.09559531346363892,*
160042,DBPedia - TFCG,0.014792035510063485,*
160042,DBPedia - FFCG,0.0763337203708719,*
160042,TFCG - FFCG,0.09558918488173869,*
160043,DBPedia - TFCG,0.014785562148734707,*
160043,DBPedia - FFCG,0.07633822982792864,*
160043,TFCG - FFCG,0.09558305645803912,*
160044,DBPedia - TFCG,0.014779088938063942,*
160044,DBPedia - FFCG,0.0763427391747895,*
