index,type,kendalltau,p-value
340001,DBPedia - TFCG,0.028095238676564948,*
340001,DBPedia - FFCG,0.03965983788410664,*
340001,TFCG - FFCG,0.09262832485921699,*
340002,DBPedia - TFCG,0.028094759583164635,*
340002,DBPedia - FFCG,0.03966171016625924,*
340002,TFCG - FFCG,0.09262808604877865,*
340003,DBPedia - TFCG,0.028093734229266705,*
340003,DBPedia - FFCG,0.03966073951438199,*
340003,TFCG - FFCG,0.09262831752361293,*
340004,DBPedia - TFCG,0.02809096527242437,*
340004,DBPedia - FFCG,0.03965872272965435,*
340004,TFCG - FFCG,0.09262891512255422,*
340005,DBPedia - TFCG,0.028095198382837153,*
340005,DBPedia - FFCG,0.03965484566447296,*
340005,TFCG - FFCG,0.09262609324051778,*
340006,DBPedia - TFCG,0.028099431443683258,*
340006,DBPedia - FFCG,0.0396509686465483,*
340006,TFCG - FFCG,0.0926232713856087,*
340007,DBPedia - TFCG,0.028094703953253492,*
340007,DBPedia - FFCG,0.03965497433969202,*
340007,TFCG - FFCG,0.09261994096403528,*
340008,DBPedia - TFCG,0.028089976524324684,*
340008,DBPedia - FFCG,0.03965109737031406,*
340008,TFCG - FFCG,0.0926223658334541,*
340009,DBPedia - TFCG,0.028085249156895635,*
340009,DBPedia - FFCG,0.03964908071045352,*
340009,TFCG - FFCG,0.09262346536683132,*
340010,DBPedia - TFCG,0.028089482167901948,*
340010,DBPedia - FFCG,0.039645203825491575,*
340010,TFCG - FFCG,0.09262064354333825,*
340011,DBPedia - TFCG,0.02808475486187957,*
340011,DBPedia - FFCG,0.03964318722905381,*
340011,TFCG - FFCG,0.09262174305363484,*
340012,DBPedia - TFCG,0.028081986104791398,*
340012,DBPedia - FFCG,0.039639310428504985,*
340012,TFCG - FFCG,0.09262304451124836,*
340013,DBPedia - TFCG,0.02808621905289532,*
340013,DBPedia - FFCG,0.039635433675207755,*
340013,TFCG - FFCG,0.09262022271396783,*
340014,DBPedia - TFCG,0.02808149185860043,*
340014,DBPedia - FFCG,0.0396389508491353,*
340014,TFCG - FFCG,0.09261724584319428,*
340015,DBPedia - TFCG,0.02807676472580016,*
340015,DBPedia - FFCG,0.039635074147457865,*
340015,TFCG - FFCG,0.09261967062791855,*
340016,DBPedia - TFCG,0.028072037654493297,*
340016,DBPedia - FFCG,0.039631197493029936,*
340016,TFCG - FFCG,0.09262209538623396,*
340017,DBPedia - TFCG,0.028065751472318965,*
340017,DBPedia - FFCG,0.03963022712052984,*
340017,TFCG - FFCG,0.09262245417934623,*
340018,DBPedia - TFCG,0.028061024535890797,*
340018,DBPedia - FFCG,0.039632931482959786,*
340018,TFCG - FFCG,0.09262011306171344,*
340019,DBPedia - TFCG,0.02806525744125317,*
340019,DBPedia - FFCG,0.03962905491570103,*
340019,TFCG - FFCG,0.09261729130865605,*
340020,DBPedia - TFCG,0.028060530566221376,*
340020,DBPedia - FFCG,0.03963150829006961,*
340020,TFCG - FFCG,0.0926151408601689,*
340021,DBPedia - TFCG,0.028062327000429547,*
340021,DBPedia - FFCG,0.03963377135411191,*
340021,TFCG - FFCG,0.09261558503530223,*
340022,DBPedia - TFCG,0.028057600207969883,*
340022,DBPedia - FFCG,0.03963762685779156,*
340022,TFCG - FFCG,0.09261237228892141,*
340023,DBPedia - TFCG,0.02805287347699664,*
340023,DBPedia - FFCG,0.03963375036267508,*
340023,TFCG - FFCG,0.09261479697957502,*
340024,DBPedia - TFCG,0.028048146807508615,*
340024,DBPedia - FFCG,0.039629873914803465,*
340024,TFCG - FFCG,0.09261722164382163,*
340025,DBPedia - TFCG,0.02804766810630275,*
340025,DBPedia - FFCG,0.03962599751417584,*
340025,TFCG - FFCG,0.09261731264017503,*
340026,DBPedia - TFCG,0.028042941533953272,*
340026,DBPedia - FFCG,0.039622121160791335,*
340026,TFCG - FFCG,0.09261973726231845,*
340027,DBPedia - TFCG,0.02803821502308581,*
340027,DBPedia - FFCG,0.03962786189298913,*
340027,TFCG - FFCG,0.09261493126605584,*
340028,DBPedia - TFCG,0.028035446872043387,*
340028,DBPedia - FFCG,0.039623985577008664,*
340028,TFCG - FFCG,0.09261623252585653,*
340029,DBPedia - TFCG,0.028039679646756962,*
340029,DBPedia - FFCG,0.03962799088521923,*
340029,TFCG - FFCG,0.09261883413400045,*
340030,DBPedia - TFCG,0.028040406523808573,*
340030,DBPedia - FFCG,0.039622349017498955,*
340030,TFCG - FFCG,0.09261770961429032,*
340031,DBPedia - TFCG,0.02803703926468223,*
340031,DBPedia - FFCG,0.039620332819894626,*
340031,TFCG - FFCG,0.09261845474096102,*
340032,DBPedia - TFCG,0.02803231294802942,*
340032,DBPedia - FFCG,0.039616456649098575,*
340032,TFCG - FFCG,0.09262087928344244,*
340033,DBPedia - TFCG,0.02802758669285321,*
340033,DBPedia - FFCG,0.03961258052554097,*
340033,TFCG - FFCG,0.09262330379951945,*
340034,DBPedia - TFCG,0.0280228604991524,*
340034,DBPedia - FFCG,0.03961056442848724,*
340034,TFCG - FFCG,0.09262440302263342,*
340035,DBPedia - TFCG,0.028016300767661234,*
340035,DBPedia - FFCG,0.03960854835768484,*
340035,TFCG - FFCG,0.09262576774109961,*
340036,DBPedia - TFCG,0.028015822319805997,*
340036,DBPedia - FFCG,0.03960467235565962,*
340036,TFCG - FFCG,0.09262585858828111,*
340037,DBPedia - TFCG,0.028017618870732997,*
340037,DBPedia - FFCG,0.03960079640086969,*
340037,TFCG - FFCG,0.09262451112679725,*
340038,DBPedia - TFCG,0.028012892870896377,*
340038,DBPedia - FFCG,0.039605484235943816,*
340038,TFCG - FFCG,0.09262067950157135,*
340039,DBPedia - TFCG,0.028008166932530023,*
340039,DBPedia - FFCG,0.03960160832562041,*
340039,TFCG - FFCG,0.0926231039072979,*
340040,DBPedia - TFCG,0.028003441055632725,*
340040,DBPedia - FFCG,0.03960469217090895,*
340040,TFCG - FFCG,0.09262044858115659,*
340041,DBPedia - TFCG,0.027998715240203278,*
340041,DBPedia - FFCG,0.03960081631482119,*
340041,TFCG - FFCG,0.09262287295927449,*
340042,DBPedia - TFCG,0.02799398948624049,*
340042,DBPedia - FFCG,0.03959694050596556,*
340042,TFCG - FFCG,0.09262529731099083,*
340043,DBPedia - TFCG,0.027989263793743138,*
340043,DBPedia - FFCG,0.03959306474434116,*
340043,TFCG - FFCG,0.09262772163630603,*
340044,DBPedia - TFCG,0.027984538162710022,*
340044,DBPedia - FFCG,0.03959104889854798,*
340044,TFCG - FFCG,0.09262882072057221,*
340045,DBPedia - TFCG,0.02798877078383378,*
340045,DBPedia - FFCG,0.03959114313143501,*
340045,TFCG - FFCG,0.09262874381902415,*
340046,DBPedia - TFCG,0.02798949793811312,*
340046,DBPedia - FFCG,0.03958726747848691,*
340046,TFCG - FFCG,0.0926280320929664,*
340047,DBPedia - TFCG,0.027984772396702485,*
340047,DBPedia - FFCG,0.039593007705261266,*
340047,TFCG - FFCG,0.09262322644266287,*
340048,DBPedia - TFCG,0.027985346727979143,*
340048,DBPedia - FFCG,0.03958913208970345,*
340048,TFCG - FFCG,0.09262259721713702,*
340049,DBPedia - TFCG,0.027980621277131138,*
340049,DBPedia - FFCG,0.039587116332122904,*
340049,TFCG - FFCG,0.0926236962736797,*
340050,DBPedia - TFCG,0.027984853780852418,*
340050,DBPedia - FFCG,0.03958324080093189,*
340050,TFCG - FFCG,0.09262087475431488,*
340051,DBPedia - TFCG,0.027985250045324782,*
340051,DBPedia - FFCG,0.039579365316966555,*
340051,TFCG - FFCG,0.09262034113410325,*
340052,DBPedia - TFCG,0.027989482467194005,*
340052,DBPedia - FFCG,0.03957548988022604,*
340052,TFCG - FFCG,0.09261751966027859,*
340053,DBPedia - TFCG,0.027984757107906454,*
340053,DBPedia - FFCG,0.0395698491670952,*
340053,TFCG - FFCG,0.09262108513542665,*
340054,DBPedia - TFCG,0.02798898948013152,*
340054,DBPedia - FFCG,0.039569943529830176,*
340054,TFCG - FFCG,0.09262100834393798,*
340055,DBPedia - TFCG,0.027984264182202727,*
340055,DBPedia - FFCG,0.03956792797165806,*
340055,TFCG - FFCG,0.09262210732656682,*
340056,DBPedia - TFCG,0.027979538945728924,*
340056,DBPedia - FFCG,0.03957366799535815,*
340056,TFCG - FFCG,0.09261730184353809,*
340057,DBPedia - TFCG,0.027983771268213182,*
340057,DBPedia - FFCG,0.03956979271692362,*
340057,TFCG - FFCG,0.09261448043672534,*
340058,DBPedia - TFCG,0.027979046093095154,*
340058,DBPedia - FFCG,0.03956591748570984,*
340058,TFCG - FFCG,0.09261690464299502,*
340059,DBPedia - TFCG,0.027974320979429448,*
340059,DBPedia - FFCG,0.03956204230171592,*
340059,TFCG - FFCG,0.09261932882286676,*
340060,DBPedia - TFCG,0.027969595927214853,*
340060,DBPedia - FFCG,0.03956604723032543,*
340060,TFCG - FFCG,0.09261599903136197,*
340061,DBPedia - TFCG,0.02796487093645016,*
340061,DBPedia - FFCG,0.03956920206290461,*
340061,TFCG - FFCG,0.09261329022552904,*
340062,DBPedia - TFCG,0.02796474662877651,*
340062,DBPedia - FFCG,0.03956718659774229,*
340062,TFCG - FFCG,0.09261327353182554,*
340063,DBPedia - TFCG,0.027958188495278934,*
340063,DBPedia - FFCG,0.039570894390563466,*
340063,TFCG - FFCG,0.09260880311339847,*
340064,DBPedia - TFCG,0.027953463675283608,*
340064,DBPedia - FFCG,0.03957547421961776,*
340064,TFCG - FFCG,0.09260505297554215,*
340065,DBPedia - TFCG,0.02794873891673368,*
340065,DBPedia - FFCG,0.039571599128827475,*
340065,TFCG - FFCG,0.09260747712470878,*
340066,DBPedia - TFCG,0.02794401421962795,*
340066,DBPedia - FFCG,0.03957497054134493,*
340066,TFCG - FFCG,0.09260459342985623,*
340067,DBPedia - TFCG,0.027948246470940245,*
340067,DBPedia - FFCG,0.03957584312023778,*
340067,TFCG - FFCG,0.09260499413183838,*
340068,DBPedia - TFCG,0.027943521835177423,*
340068,DBPedia - FFCG,0.039573827689505424,*
340068,TFCG - FFCG,0.09260609309228167,*
340069,DBPedia - TFCG,0.027947754036848918,*
340069,DBPedia - FFCG,0.03956995270826912,*
340069,TFCG - FFCG,0.09260327178223439,*
340070,DBPedia - TFCG,0.02794302946242749,*
340070,DBPedia - FFCG,0.03957221546186712,*
340070,TFCG - FFCG,0.09260126992056891,*
340071,DBPedia - TFCG,0.02793830494944611,*
340071,DBPedia - FFCG,0.03956834053967581,*
340071,TFCG - FFCG,0.09260369402307614,*
340072,DBPedia - TFCG,0.02794253710137774,*
340072,DBPedia - FFCG,0.03956999968603063,*
340072,TFCG - FFCG,0.09260462762170085,*
340073,DBPedia - TFCG,0.027946769203770913,*
340073,DBPedia - FFCG,0.03956612482660525,*
340073,TFCG - FFCG,0.09260180635679086,*
340074,DBPedia - TFCG,0.027942044752027752,*
340074,DBPedia - FFCG,0.03956899582926269,*
340074,TFCG - FFCG,0.09259933694433514,*
340075,DBPedia - TFCG,0.0279373203617217,*
340075,DBPedia - FFCG,0.03956802619998275,*
340075,TFCG - FFCG,0.09259973659839126,*
340076,DBPedia - TFCG,0.027932596032851538,*
340076,DBPedia - FFCG,0.03957072995785351,*
340076,TFCG - FFCG,0.09259739593154692,*
340077,DBPedia - TFCG,0.027927871765416067,*
340077,DBPedia - FFCG,0.03956976032975864,*
340077,TFCG - FFCG,0.09259779559134236,*
340078,DBPedia - TFCG,0.027929018036941224,*
340078,DBPedia - FFCG,0.03956879071428053,*
340078,TFCG - FFCG,0.09259758559172952,*
340079,DBPedia - TFCG,0.02793325005263584,*
340079,DBPedia - FFCG,0.03956888506014255,*
340079,TFCG - FFCG,0.09259750891486163,*
340080,DBPedia - TFCG,0.02793748201879541,*
340080,DBPedia - FFCG,0.03957462417805998,*
340080,TFCG - FFCG,0.09260118290773005,*
340081,DBPedia - TFCG,0.027935831153280407,*
340081,DBPedia - FFCG,0.03957074948992108,*
340081,TFCG - FFCG,0.092601907429272,*
340082,DBPedia - TFCG,0.02793110701562408,*
340082,DBPedia - FFCG,0.03956687484898948,*
340082,TFCG - FFCG,0.09260433144306984,*
340083,DBPedia - TFCG,0.027935338912328186,*
340083,DBPedia - FFCG,0.039571223934295546,*
340083,TFCG - FFCG,0.09260716956427315,*
340084,DBPedia - TFCG,0.027934138146675534,*
340084,DBPedia - FFCG,0.03957025434488746,*
340084,TFCG - FFCG,0.09260740357845215,*
