index,type,kendalltau,p-value
220001,DBPedia - TFCG,0.005447714832772228,*
220001,DBPedia - FFCG,0.06161772148489652,*
220001,TFCG - FFCG,0.09126752223285207,*
220002,DBPedia - TFCG,0.0054517643872065745,*
220002,DBPedia - FFCG,0.06160973320708737,*
220002,TFCG - FFCG,0.09126539931202134,*
220003,DBPedia - TFCG,0.005448851271850257,*
220003,DBPedia - FFCG,0.06159710243663894,*
220003,TFCG - FFCG,0.09126676936426258,*
220004,DBPedia - TFCG,0.0054366794437441706,*
220004,DBPedia - FFCG,0.06158360318989567,*
220004,TFCG - FFCG,0.09127518979724773,*
220005,DBPedia - TFCG,0.005427647550388912,*
220005,DBPedia - FFCG,0.06158929654511865,*
220005,TFCG - FFCG,0.09127125046436697,*
220006,DBPedia - TFCG,0.005418615888106922,*
220006,DBPedia - FFCG,0.06159077694825021,*
220006,TFCG - FFCG,0.09126970173101792,*
220007,DBPedia - TFCG,0.005412357553235695,*
220007,DBPedia - FFCG,0.061582789516735854,*
220007,TFCG - FFCG,0.09127214887003775,*
220008,DBPedia - TFCG,0.005421148533591936,*
220008,DBPedia - FFCG,0.06157130464328224,*
220008,TFCG - FFCG,0.09126579319800099,*
220009,DBPedia - TFCG,0.005412117298758488,*
220009,DBPedia - FFCG,0.06157699786729007,*
220009,TFCG - FFCG,0.09126185399049741,*
220010,DBPedia - TFCG,0.005420908065105873,*
220010,DBPedia - FFCG,0.06156901091112416,*
220010,TFCG - FFCG,0.09125753179906233,*
220011,DBPedia - TFCG,0.005411877056275225,*
220011,DBPedia - FFCG,0.06155589194959955,*
220011,TFCG - FFCG,0.09126352070575908,*
220012,DBPedia - TFCG,0.005408964813855561,*
220012,DBPedia - FFCG,0.06154790545479705,*
220012,TFCG - FFCG,0.09126458056647836,*
220013,DBPedia - TFCG,0.005417755282345742,*
220013,DBPedia - FFCG,0.06154795584359885,*
220013,TFCG - FFCG,0.09126460640484131,*
220014,DBPedia - TFCG,0.005408724658353296,*
220014,DBPedia - FFCG,0.06153996964689501,*
220014,TFCG - FFCG,0.09126826029971982,*
220015,DBPedia - TFCG,0.005399694265374763,*
220015,DBPedia - FFCG,0.06154002013725063,*
220015,TFCG - FFCG,0.09126756930872287,*
220016,DBPedia - TFCG,0.005408484514839148,*
220016,DBPedia - FFCG,0.06155121443712493,*
220016,TFCG - FFCG,0.0912733449538876,*
220017,DBPedia - TFCG,0.005405572500914124,*
220017,DBPedia - FFCG,0.06154695473765538,*
220017,TFCG - FFCG,0.09127391942964881,*
220018,DBPedia - TFCG,0.005396542492722767,*
220018,DBPedia - FFCG,0.06155814865919479,*
220018,TFCG - FFCG,0.09126668355380249,*
220019,DBPedia - TFCG,0.005405332444363421,*
220019,DBPedia - FFCG,0.061568449100388285,*
220019,TFCG - FFCG,0.09127209756723452,*
220020,DBPedia - TFCG,0.005409023523483148,*
220020,DBPedia - FFCG,0.061560463268330264,*
220020,TFCG - FFCG,0.091270140489079,*
220021,DBPedia - TFCG,0.005409054498782607,*
220021,DBPedia - FFCG,0.061562808727631056,*
220021,TFCG - FFCG,0.09126984703660805,*
220022,DBPedia - TFCG,0.005400024915372918,*
220022,DBPedia - FFCG,0.06156604658632317,*
220022,TFCG - FFCG,0.09126729064751257,*
220023,DBPedia - TFCG,0.0054088143686761925,*
220023,DBPedia - FFCG,0.06155806109120293,*
220023,TFCG - FFCG,0.09126296868954648,*
220024,DBPedia - TFCG,0.005399785011186387,*
220024,DBPedia - FFCG,0.061544500177790944,*
220024,TFCG - FFCG,0.09126903871792803,*
220025,DBPedia - TFCG,0.005399816110898548,*
220025,DBPedia - FFCG,0.061555693120379104,*
220025,TFCG - FFCG,0.09126835309642325,*
220026,DBPedia - TFCG,0.005399291650163952,*
220026,DBPedia - FFCG,0.06156358703150325,*
220026,TFCG - FFCG,0.09126765691970777,*
220027,DBPedia - TFCG,0.005390262774757217,*
220027,DBPedia - FFCG,0.06157477943426136,*
220027,TFCG - FFCG,0.09126042144098634,*
220028,DBPedia - TFCG,0.005381234130280814,*
220028,DBPedia - FFCG,0.06158597154792385,*
220028,TFCG - FFCG,0.09125318609404913,*
220029,DBPedia - TFCG,0.005369067110031018,*
220029,DBPedia - FFCG,0.061586021430145674,*
220029,TFCG - FFCG,0.09125199022015126,*
220030,DBPedia - TFCG,0.005360038973627719,*
220030,DBPedia - FFCG,0.06158397720678236,*
220030,TFCG - FFCG,0.0912524871254598,*
220031,DBPedia - TFCG,0.005351011068126071,*
220031,DBPedia - FFCG,0.061591205080365,*
220031,TFCG - FFCG,0.09124772193771123,*
220032,DBPedia - TFCG,0.0053419833935168136,*
220032,DBPedia - FFCG,0.06160239640023024,*
220032,TFCG - FFCG,0.09124048701366584,*
220033,DBPedia - TFCG,0.005350772401094957,*
220033,DBPedia - FFCG,0.06161358743104682,*
220033,TFCG - FFCG,0.09124626234515469,*
220034,DBPedia - TFCG,0.005338056970873846,*
220034,DBPedia - FFCG,0.06160560248962079,*
220034,TFCG - FFCG,0.09125119377485848,*
220035,DBPedia - TFCG,0.005329029807806056,*
220035,DBPedia - FFCG,0.061597617744205566,*
220035,TFCG - FFCG,0.09125484730435787,*
220036,DBPedia - TFCG,0.005320002875599352,*
220036,DBPedia - FFCG,0.06158963319479349,*
220036,TFCG - FFCG,0.0912585007728498,*
220037,DBPedia - TFCG,0.005317092805047586,*
220037,DBPedia - FFCG,0.06158537408541939,*
220037,TFCG - FFCG,0.0912590751598425,*
220038,DBPedia - TFCG,0.005325881540932048,*
220038,DBPedia - FFCG,0.061588233109750194,*
220038,TFCG - FFCG,0.09126053880243802,*
220039,DBPedia - TFCG,0.00531685499322888,*
220039,DBPedia - FFCG,0.06159942347678957,*
220039,TFCG - FFCG,0.09125330413988096,*
220040,DBPedia - TFCG,0.005307828676358914,*
220040,DBPedia - FFCG,0.06159143931403171,*
220040,TFCG - FFCG,0.09125695757413824,*
220041,DBPedia - TFCG,0.005307305555338517,*
220041,DBPedia - FFCG,0.061594675998948134,*
220041,TFCG - FFCG,0.09125655418228522,*
220042,DBPedia - TFCG,0.005298279597529534,*
220042,DBPedia - FFCG,0.061597912599389584,*
220042,TFCG - FFCG,0.09125399841721778,*
220043,DBPedia - TFCG,0.005297756618892012,*
220043,DBPedia - FFCG,0.06158992876297273,*
220043,TFCG - FFCG,0.09125397155765004,*
220044,DBPedia - TFCG,0.005288731020118682,*
220044,DBPedia - FFCG,0.06158567002976989,*
220044,TFCG - FFCG,0.09125561404761462,*
220045,DBPedia - TFCG,0.005282477479833637,*
220045,DBPedia - FFCG,0.06157768654343266,*
220045,TFCG - FFCG,0.09125806029368481,*
220046,DBPedia - TFCG,0.005273452313043452,*
220046,DBPedia - FFCG,0.06157342807460867,*
220046,TFCG - FFCG,0.09125970266623144,*
220047,DBPedia - TFCG,0.005268371266487708,*
220047,DBPedia - FFCG,0.06158131962494956,*
220047,TFCG - FFCG,0.09125665330944631,*
220048,DBPedia - TFCG,0.005256919510774016,*
220048,DBPedia - FFCG,0.06157706122069442,*
220048,TFCG - FFCG,0.09125864520112009,*
220049,DBPedia - TFCG,0.005265707703149385,*
220049,DBPedia - FFCG,0.061579405606836876,*
220049,TFCG - FFCG,0.09125983092651185,*
220050,DBPedia - TFCG,0.005262798853528152,*
220050,DBPedia - FFCG,0.06156792693304538,*
220050,TFCG - FFCG,0.09126118300607683,*
220051,DBPedia - TFCG,0.005253774526037175,*
220051,DBPedia - FFCG,0.06155994427833331,*
220051,TFCG - FFCG,0.09126483601783734,*
220052,DBPedia - TFCG,0.005244750429285624,*
220052,DBPedia - FFCG,0.06155196181953138,*
220052,TFCG - FFCG,0.09126848896860454,*
220053,DBPedia - TFCG,0.005244228239422512,*
220053,DBPedia - FFCG,0.061563150658186516,*
220053,TFCG - FFCG,0.09126742284027685,*
220054,DBPedia - TFCG,0.005232777704217315,*
220054,DBPedia - FFCG,0.06157344640480777,*
220054,TFCG - FFCG,0.09125897696271364,*
220055,DBPedia - TFCG,0.005223754235209901,*
220055,DBPedia - FFCG,0.06156082449491522,*
220055,TFCG - FFCG,0.09126479619011044,*
220056,DBPedia - TFCG,0.0052325420241555376,*
220056,DBPedia - FFCG,0.06156651440793846,*
220056,TFCG - FFCG,0.0912676971162661,*
220057,DBPedia - TFCG,0.005227462185084861,*
220057,DBPedia - FFCG,0.061558532384744916,*
220057,TFCG - FFCG,0.09126964927463528,*
220058,DBPedia - TFCG,0.005236249707590544,*
220058,DBPedia - FFCG,0.06155427481449975,*
220058,TFCG - FFCG,0.09126737838318008,*
220059,DBPedia - TFCG,0.005245037021337145,*
220059,DBPedia - FFCG,0.0615462931412397,*
220059,TFCG - FFCG,0.09126305701583538,*
220060,DBPedia - TFCG,0.005253824126332695,*
220060,DBPedia - FFCG,0.06154425019508844,*
220060,TFCG - FFCG,0.0912620067248656,*
220061,DBPedia - TFCG,0.005244801053690471,*
220061,DBPedia - FFCG,0.06154430058028593,*
220061,TFCG - FFCG,0.09126131602092857,*
220062,DBPedia - TFCG,0.005235778211726592,*
220062,DBPedia - FFCG,0.06153168017585968,*
220062,TFCG - FFCG,0.09126713509138308,*
220063,DBPedia - TFCG,0.005226755600431812,*
220063,DBPedia - FFCG,0.06152369918501237,*
220063,TFCG - FFCG,0.09127078777693126,*
220064,DBPedia - TFCG,0.005235542481431917,*
220064,DBPedia - FFCG,0.061515718390002964,*
220064,TFCG - FFCG,0.09126646655359438,*
220065,DBPedia - TFCG,0.005226520095708101,*
220065,DBPedia - FFCG,0.061526905982919364,*
220065,TFCG - FFCG,0.09125923296519158,*
220066,DBPedia - TFCG,0.005217497940632523,*
220066,DBPedia - FFCG,0.06152925051156611,*
220066,TFCG - FFCG,0.09125716693330889,*
220067,DBPedia - TFCG,0.005206049635246938,*
220067,DBPedia - FFCG,0.06152499380082787,*
220067,TFCG - FFCG,0.09125915832017163,*
220068,DBPedia - TFCG,0.005197027979551593,*
220068,DBPedia - FFCG,0.06151701339775096,*
220068,TFCG - FFCG,0.09126281085438981,*
220069,DBPedia - TFCG,0.00518486968377444,*
220069,DBPedia - FFCG,0.061509033190484536,*
220069,TFCG - FFCG,0.09126761510529925,*
220070,DBPedia - TFCG,0.0051880529071634575,*
220070,DBPedia - FFCG,0.0615047768979282,*
220070,TFCG - FFCG,0.09126676658396671,*
220071,DBPedia - TFCG,0.005179031840076606,*
220071,DBPedia - FFCG,0.06151046646612909,*
220071,TFCG - FFCG,0.0912628289407394,*
220072,DBPedia - TFCG,0.005170011003585254,*
220072,DBPedia - FFCG,0.06150248664441324,*
220072,TFCG - FFCG,0.09126648134922255,*
220073,DBPedia - TFCG,0.005170772714370829,*
220073,DBPedia - FFCG,0.06150253755577945,*
220073,TFCG - FFCG,0.0912662260026157,*
220074,DBPedia - TFCG,0.005161752221230248,*
220074,DBPedia - FFCG,0.06148905158871058,*
220074,TFCG - FFCG,0.09127228941752502,*
220075,DBPedia - TFCG,0.005162514024126347,*
220075,DBPedia - FFCG,0.06150023809503248,*
220075,TFCG - FFCG,0.09127209373304795,*
220076,DBPedia - TFCG,0.0051562646762982585,*
220076,DBPedia - FFCG,0.06149598224279317,*
220076,TFCG - FFCG,0.09127322034331856,*
220077,DBPedia - TFCG,0.00514724472747541,*
220077,DBPedia - FFCG,0.06150167148518427,*
220077,TFCG - FFCG,0.09126928279850083,*
220078,DBPedia - TFCG,0.0051504281239013626,*
220078,DBPedia - FFCG,0.06149741572576779,*
220078,TFCG - FFCG,0.09126843420393344,*
220079,DBPedia - TFCG,0.005141408486776802,*
220079,DBPedia - FFCG,0.061484798665213,*
220079,TFCG - FFCG,0.09127425243687091,*
220080,DBPedia - TFCG,0.005132389080186197,*
220080,DBPedia - FFCG,0.06148765745881426,*
220080,TFCG - FFCG,0.09127190314264527,*
220081,DBPedia - TFCG,0.005130991226074139,*
220081,DBPedia - FFCG,0.06148340204545304,*
220081,TFCG - FFCG,0.09127210029067068,*
220082,DBPedia - TFCG,0.005139777178349887,*
220082,DBPedia - FFCG,0.06147542358276059,*
220082,TFCG - FFCG,0.09126777924443719,*
220083,DBPedia - TFCG,0.00513583355031222,*
220083,DBPedia - FFCG,0.06147932492390745,*
220083,TFCG - FFCG,0.0912664658983812,*
220084,DBPedia - TFCG,0.0051446192225358895,*
220084,DBPedia - FFCG,0.06148218364183472,*
220084,TFCG - FFCG,0.09126792939386823,*
220085,DBPedia - TFCG,0.005146552706333095,*
220085,DBPedia - FFCG,0.06149336878439593,*
220085,TFCG - FFCG,0.09126858752053743,*
220086,DBPedia - TFCG,0.005135108208319478,*
220086,DBPedia - FFCG,0.06150366121430215,*
220086,TFCG - FFCG,0.09126014292093383,*
220087,DBPedia - TFCG,0.005138291395550701,*
220087,DBPedia - FFCG,0.061514845786717245,*
220087,TFCG - FFCG,0.0912617535536163,*
220088,DBPedia - TFCG,0.005125587746002337,*
220088,DBPedia - FFCG,0.061526030070451175,*
220088,TFCG - FFCG,0.09125167254254446,*
220089,DBPedia - TFCG,0.005128138510041284,*
220089,DBPedia - FFCG,0.061537214065515586,*
220089,TFCG - FFCG,0.09125279440232073,*
220090,DBPedia - TFCG,0.005119120459074589,*
220090,DBPedia - FFCG,0.061523833578367805,*
220090,TFCG - FFCG,0.09125884182098831,*
220091,DBPedia - TFCG,0.0051279055157394445,*
220091,DBPedia - FFCG,0.061515855552084706,*
220091,TFCG - FFCG,0.09125452097610741,*
220092,DBPedia - TFCG,0.005118887690117197,*
220092,DBPedia - FFCG,0.0615173352392065,*
220092,TFCG - FFCG,0.09125297313207678,*
220093,DBPedia - TFCG,0.005109870094944437,*
220093,DBPedia - FFCG,0.061528518771112005,*
220093,TFCG - FFCG,0.0912457411927399,*
220094,DBPedia - TFCG,0.005098427290993102,*
220094,DBPedia - FFCG,0.06153970201438587,*
220094,TFCG - FFCG,0.09123662899244295,*
220095,DBPedia - TFCG,0.0050894101947794755,*
220095,DBPedia - FFCG,0.06153544669605745,*
220095,TFCG - FFCG,0.09123827081111673,*
220096,DBPedia - TFCG,0.0050843348354969635,*
220096,DBPedia - FFCG,0.061527469038096846,*
220096,TFCG - FFCG,0.09124022248760297,*
220097,DBPedia - TFCG,0.005075318155484449,*
220097,DBPedia - FFCG,0.06153865187032389,*
220097,TFCG - FFCG,0.09123299087665418,*
220098,DBPedia - TFCG,0.005084102942009626,*
220098,DBPedia - FFCG,0.061538702287551594,*
220098,TFCG - FFCG,0.09123301681928593,*
