index,type,kendalltau,p-value
260001,DBPedia - TFCG,0.026864750681185334,*
260001,DBPedia - FFCG,0.04224692102657353,*
260001,TFCG - FFCG,0.09013240342798395,*
260002,DBPedia - TFCG,0.026856546945364358,*
260002,DBPedia - FFCG,0.04224182740134141,*
260002,TFCG - FFCG,0.09013651567056555,*
260003,DBPedia - TFCG,0.02686215259998412,*
260003,DBPedia - FFCG,0.04224432433097102,*
260003,TFCG - FFCG,0.09013809208091927,*
260004,DBPedia - TFCG,0.026867758165077804,*
260004,DBPedia - FFCG,0.04224682121507482,*
260004,TFCG - FFCG,0.09013966846891243,*
260005,DBPedia - TFCG,0.02687336364064762,*
260005,DBPedia - FFCG,0.04225033282769949,*
260005,TFCG - FFCG,0.09014196778010351,*
260006,DBPedia - TFCG,0.026871245982830957,*
260006,DBPedia - FFCG,0.04224523935411434,*
260006,TFCG - FFCG,0.09014292485569815,*
260007,DBPedia - TFCG,0.026865118823691917,*
260007,DBPedia - FFCG,0.0422509376367078,*
260007,TFCG - FFCG,0.09013813702951005,*
260008,DBPedia - TFCG,0.026870724172959385,*
260008,DBPedia - FFCG,0.04225343436953876,*
260008,TFCG - FFCG,0.09013971336273743,*
260009,DBPedia - TFCG,0.026867178265708898,*
260009,DBPedia - FFCG,0.04224834100432373,*
260009,TFCG - FFCG,0.09014142954933642,*
260010,DBPedia - TFCG,0.026861051301908193,*
260010,DBPedia - FFCG,0.04224324772365329,*
260010,TFCG - FFCG,0.09014456339335963,*
260011,DBPedia - TFCG,0.02686327019531583,*
260011,DBPedia - FFCG,0.04223815452752525,*
260011,TFCG - FFCG,0.0901429547868924,*
260012,DBPedia - TFCG,0.026868875358136108,*
260012,DBPedia - FFCG,0.04223833455648179,*
260012,TFCG - FFCG,0.0901429386479875,*
260013,DBPedia - TFCG,0.026866757870594143,*
260013,DBPedia - FFCG,0.042233241487810054,*
260013,TFCG - FFCG,0.0901438956861094,*
260014,DBPedia - TFCG,0.02687236290796024,*
260014,DBPedia - FFCG,0.04223573825139547,*
260014,TFCG - FFCG,0.09014547202907992,*
260015,DBPedia - TFCG,0.02687181369869873,*
260015,DBPedia - FFCG,0.04223064529241144,*
260015,TFCG - FFCG,0.09014554538997603,*
260016,DBPedia - TFCG,0.026877418597886563,*
260016,DBPedia - FFCG,0.04223314203562859,*
260016,TFCG - FFCG,0.09014712172836764,*
260017,DBPedia - TFCG,0.026883023407569512,*
260017,DBPedia - FFCG,0.042228049186327894,*
260017,TFCG - FFCG,0.09014348059969994,*
260018,DBPedia - TFCG,0.026883826541614697,*
