index,type,kendalltau,p-value
20001,DBPedia - TFCG,0.008600201924534855,!
20001,DBPedia - FFCG,0.053745137538156636,*
20001,TFCG - FFCG,0.17662355365333882,*
20002,DBPedia - TFCG,0.008525011750919778,!
20002,DBPedia - FFCG,0.05368500356289141,*
20002,TFCG - FFCG,0.17665463672614506,*
20003,DBPedia - TFCG,0.008604056371171693,!
20003,DBPedia - FFCG,0.05378030364503538,*
20003,TFCG - FFCG,0.17671096641395687,*
20004,DBPedia - TFCG,0.008577557083902478,!
20004,DBPedia - FFCG,0.05382212064812223,*
20004,TFCG - FFCG,0.1766968828015903,*
20005,DBPedia - TFCG,0.008502393909344751,!
20005,DBPedia - FFCG,0.05382216599936245,*
20005,TFCG - FFCG,0.17668522045412474,*
20006,DBPedia - TFCG,0.008581414966520649,!
20006,DBPedia - FFCG,0.05376205037599769,*
20006,TFCG - FFCG,0.17663930076832934,*
20007,DBPedia - TFCG,0.008544469886164783,!
20007,DBPedia - FFCG,0.05370194721441532,*
20007,TFCG - FFCG,0.1766540928388278,*
20008,DBPedia - TFCG,0.00855614907331395,!
20008,DBPedia - FFCG,0.05364185651068127,*
20008,TFCG - FFCG,0.17664683520156446,*
20009,DBPedia - TFCG,0.008481021437271315,!
20009,DBPedia - FFCG,0.053548746200663376,*
20009,TFCG - FFCG,0.1766953302255201,*
20010,DBPedia - TFCG,0.008405910354193288,!
20010,DBPedia - FFCG,0.05344363073784949,*
20010,TFCG - FFCG,0.17674786130894724,*
20011,DBPedia - TFCG,0.008330815818580133,!
20011,DBPedia - FFCG,0.05346437744471697,*
20011,TFCG - FFCG,0.17672167064405128,*
20012,DBPedia - TFCG,0.00825573782493455,!
20012,DBPedia - FFCG,0.05337131812222634,*
20012,TFCG - FFCG,0.1767701424928673,*
20013,DBPedia - TFCG,0.0081806763677617,!
20013,DBPedia - FFCG,0.05327827964852032,*
20013,TFCG - FFCG,0.17681860459656334,*
20014,DBPedia - TFCG,0.008192389880660565,!
20014,DBPedia - FFCG,0.05321827201756457,*
20014,TFCG - FFCG,0.17681134706151316,*
20015,DBPedia - TFCG,0.00808640147245278,!
20015,DBPedia - FFCG,0.05315827681638806,*
20015,TFCG - FFCG,0.17684873471646972,*
20016,DBPedia - TFCG,0.00816537614964336,!
20016,DBPedia - FFCG,0.05323873422791197,*
20016,TFCG - FFCG,0.1768955146576349,*
20017,DBPedia - TFCG,0.008177087482592979,!
20017,DBPedia - FFCG,0.053128478347450665,*
