index,type,kendalltau,p-value
300001,DBPedia - TFCG,0.019799232597561674,*
300001,DBPedia - FFCG,0.026572989586028436,*
300001,TFCG - FFCG,0.09057621430069959,*
300002,DBPedia - TFCG,0.01979830243868125,*
300002,DBPedia - FFCG,0.026575066174070794,*
300002,TFCG - FFCG,0.0905757522878454,*
300003,DBPedia - TFCG,0.01980244210734444,*
300003,DBPedia - FFCG,0.02657731132315849,*
300003,TFCG - FFCG,0.09057742541339095,*
300004,DBPedia - TFCG,0.019802078592575028,*
300004,DBPedia - FFCG,0.026573663651784978,*
300004,TFCG - FFCG,0.09057747531085453,*
300005,DBPedia - TFCG,0.019797629207249024,*
300005,DBPedia - FFCG,0.026579241392278855,*
300005,TFCG - FFCG,0.09057207848484214,*
300006,DBPedia - TFCG,0.01979669908557564,*
300006,DBPedia - FFCG,0.02657559375707561,*
300006,TFCG - FFCG,0.09057250817829038,*
300007,DBPedia - TFCG,0.019795768977848804,*
300007,DBPedia - FFCG,0.026577350273203487,*
300007,TFCG - FFCG,0.09057207366380786,*
300008,DBPedia - TFCG,0.0197999085144815,*
300008,DBPedia - FFCG,0.02658139601731779,*
300008,TFCG - FFCG,0.09057523599735415,*
300009,DBPedia - TFCG,0.019796786449254547,*
300009,DBPedia - FFCG,0.026577748443249945,*
300009,TFCG - FFCG,0.0905770853894382,*
300010,DBPedia - TFCG,0.019795856359887138,*
300010,DBPedia - FFCG,0.026583325963688568,*
300010,TFCG - FFCG,0.09057562433882248,*
300011,DBPedia - TFCG,0.019799995808511713,*
300011,DBPedia - FFCG,0.026585570928814254,*
300011,TFCG - FFCG,0.09057729741030664,*
300012,DBPedia - TFCG,0.019795546654194807,*
300012,DBPedia - FFCG,0.026581923402263053,*
300012,TFCG - FFCG,0.09058001567823307,*
300013,DBPedia - TFCG,0.019799686050467523,*
300013,DBPedia - FFCG,0.026583498477413148,*
300013,TFCG - FFCG,0.0905811235553979,*
300014,DBPedia - TFCG,0.019795236956095315,*
300014,DBPedia - FFCG,0.026581647702131443,*
300014,TFCG - FFCG,0.09058234145084314,*
300015,DBPedia - TFCG,0.019793224844618384,*
300015,DBPedia - FFCG,0.02658372403898013,*
300015,TFCG - FFCG,0.09058130975466645,*
300016,DBPedia - TFCG,0.019792294818729753,*
300016,DBPedia - FFCG,0.026582937559144076,*
300016,TFCG - FFCG,0.09058155145803991,*
300017,DBPedia - TFCG,0.019796434118763882,*
