index,type,kendalltau,p-value
1,DBPedia - TFCG,,*
1,DBPedia - FFCG,,*
1,TFCG - FFCG,-1.0,!
2,DBPedia - TFCG,,*
2,DBPedia - FFCG,,*
2,TFCG - FFCG,-1.0,!
3,DBPedia - TFCG,,*
3,DBPedia - FFCG,,*
3,TFCG - FFCG,-0.18257418583505539,!
4,DBPedia - TFCG,,*
4,DBPedia - FFCG,,*
4,TFCG - FFCG,0.31622776601683794,!
5,DBPedia - TFCG,,*
5,DBPedia - FFCG,,*
5,TFCG - FFCG,0.21483446221182986,!
6,DBPedia - TFCG,,*
6,DBPedia - FFCG,,*
6,TFCG - FFCG,0.3704792868174742,!
7,DBPedia - TFCG,,*
7,DBPedia - FFCG,,*
7,TFCG - FFCG,0.23145502494313788,!
8,DBPedia - TFCG,,*
8,DBPedia - FFCG,,*
8,TFCG - FFCG,0.2091650066335189,!
9,DBPedia - TFCG,-0.4685212856658182,!
9,DBPedia - FFCG,-0.35176323534072423,!
9,TFCG - FFCG,0.3296171265436078,!
10,DBPedia - TFCG,-0.26403934479377983,!
10,DBPedia - FFCG,0.0,!
10,TFCG - FFCG,0.34299717028501764,!
11,DBPedia - TFCG,-0.29568850838182914,!
11,DBPedia - FFCG,0.07161148740394328,!
11,TFCG - FFCG,0.3176204084021421,!
12,DBPedia - TFCG,-0.11952286093343936,!
12,DBPedia - FFCG,0.11470786693528087,!
12,TFCG - FFCG,0.329045098264249,!
13,DBPedia - TFCG,-0.1799895876803992,!
13,DBPedia - FFCG,0.20541970069399013,!
13,TFCG - FFCG,0.24433475406803126,!
14,DBPedia - TFCG,-0.2513123449750173,!
14,DBPedia - FFCG,0.08045179867091297,!
14,TFCG - FFCG,0.33360574799384446,!
15,DBPedia - TFCG,-0.2042124915443267,!
15,DBPedia - FFCG,0.1514189208598326,!
15,TFCG - FFCG,0.3261462959645661,!
16,DBPedia - TFCG,-0.20027758514399735,!
16,DBPedia - FFCG,0.1743796122207214,!
16,TFCG - FFCG,0.3191845671062244,!
17,DBPedia - TFCG,-0.12295927666515258,!
17,DBPedia - FFCG,0.17353226437787717,!
17,TFCG - FFCG,0.28688870876731054,!
18,DBPedia - TFCG,-0.10127393670836667,!
18,DBPedia - FFCG,0.21400807927407775,!
18,TFCG - FFCG,0.2813379318451999,!
19,DBPedia - TFCG,-0.10697625417993391,!
19,DBPedia - FFCG,0.1489967187558914,!
19,TFCG - FFCG,0.2986875523923592,!
20,DBPedia - TFCG,-0.15930789669364837,!
20,DBPedia - FFCG,0.12927862531355663,!
20,TFCG - FFCG,0.31048182512116546,!
21,DBPedia - TFCG,-0.2022321321906058,!
21,DBPedia - FFCG,0.06218862180418793,!
21,TFCG - FFCG,0.3770603174839564,!
22,DBPedia - TFCG,-0.17977132516513208,!
22,DBPedia - FFCG,0.034360406637202474,!
22,TFCG - FFCG,0.3640454170779734,!
23,DBPedia - TFCG,-0.18790338267864715,!
