index,type,kendalltau,p-value
380001,DBPedia - TFCG,0.033583987222142134,*
380001,DBPedia - FFCG,0.057142479056944605,*
380001,TFCG - FFCG,0.09424410475444504,*
380002,DBPedia - TFCG,0.03358509233750224,*
380002,DBPedia - FFCG,0.057138783581316764,*
380002,TFCG - FFCG,0.09424316363106107,*
380003,DBPedia - TFCG,0.03358888581288696,*
380003,DBPedia - FFCG,0.057142572853911305,*
380003,TFCG - FFCG,0.09424567696458283,*
380004,DBPedia - TFCG,0.033592679248732084,*
380004,DBPedia - FFCG,0.05714487155655475,*
380004,TFCG - FFCG,0.09424710681068871,*
380005,DBPedia - TFCG,0.03359281379946716,*
380005,DBPedia - FFCG,0.05714377972723178,*
380005,TFCG - FFCG,0.09424697356258657,*
380006,DBPedia - TFCG,0.0335966071709518,*
380006,DBPedia - FFCG,0.05714526625684336,*
380006,TFCG - FFCG,0.0942478754613712,*
380007,DBPedia - TFCG,0.033600400502898545,*
380007,DBPedia - FFCG,0.057149930747829335,*
380007,TFCG - FFCG,0.09425089537813085,*
380008,DBPedia - TFCG,0.03360419379530807,*
380008,DBPedia - FFCG,0.05714466190652684,*
380008,TFCG - FFCG,0.09424720047691693,*
380009,DBPedia - TFCG,0.03360798704818096,*
380009,DBPedia - FFCG,0.05714357010295026,*
380009,TFCG - FFCG,0.09424642798923184,*
380010,DBPedia - TFCG,0.03360358642267749,*
380010,DBPedia - FFCG,0.0571375419374576,*
380010,TFCG - FFCG,0.09425002967667892,*
380011,DBPedia - TFCG,0.0336051128234309,*
380011,DBPedia - FFCG,0.057138828971912844,*
380011,TFCG - FFCG,0.0942502881864787,*
380012,DBPedia - TFCG,0.033600712267314196,*
380012,DBPedia - FFCG,0.05714031547610028,*
380012,TFCG - FFCG,0.09424879086213117,*
380013,DBPedia - TFCG,0.033600567268079806,*
380013,DBPedia - FFCG,0.05714261406636542,*
380013,TFCG - FFCG,0.09424860736214341,*
380014,DBPedia - TFCG,0.03359616679119351,*
380014,DBPedia - FFCG,0.057145802300740435,*
380014,TFCG - FFCG,0.09424584280452142,*
380015,DBPedia - TFCG,0.03359557391453064,*
380015,DBPedia - FFCG,0.057147288735861376,*
380015,TFCG - FFCG,0.09424565159520008,*
380016,DBPedia - TFCG,0.033595428949624445,*
380016,DBPedia - FFCG,0.05714958724258264,*
380016,TFCG - FFCG,0.09424546811387684,*
380017,DBPedia - TFCG,0.033596132598594335,*
380017,DBPedia - FFCG,0.057149429152259484,*
380017,TFCG - FFCG,0.09424540558962362,*
380018,DBPedia - TFCG,0.03359695648678499,*
380018,DBPedia - FFCG,0.057145733981641404,*
380018,TFCG - FFCG,0.09424463648453907,*
380019,DBPedia - TFCG,0.03360074954692682,*
380019,DBPedia - FFCG,0.05714557591503622,*
380019,TFCG - FFCG,0.09424447956913062,*
380020,DBPedia - TFCG,0.03360454256753651,*
380020,DBPedia - FFCG,0.05713980491508664,*
380020,TFCG - FFCG,0.09424040801735452,*
380021,DBPedia - TFCG,0.033608335548614685,*
380021,DBPedia - FFCG,0.057136109859488395,*
380021,TFCG - FFCG,0.09423783425301567,*
380022,DBPedia - TFCG,0.03360819050728743,*
380022,DBPedia - FFCG,0.057138408351774125,*
380022,TFCG - FFCG,0.0942376507373752,*
380023,DBPedia - TFCG,0.03360379021610054,*
380023,DBPedia - FFCG,0.05713314003491264,*
380023,TFCG - FFCG,0.0942408719942631,*
380024,DBPedia - TFCG,0.033599389975970825,*
380024,DBPedia - FFCG,0.057129445078543076,*
380024,TFCG - FFCG,0.09424308787101063,*
380025,DBPedia - TFCG,0.03360318289560766,*
380025,DBPedia - FFCG,0.05712835345867478,*
380025,TFCG - FFCG,0.09424231538567066,*
380026,DBPedia - TFCG,0.033606975775714996,*
380026,DBPedia - FFCG,0.05712819549668367,*
380026,TFCG - FFCG,0.09424215849573064,*
380027,DBPedia - TFCG,0.0336068307459238,*
380027,DBPedia - FFCG,0.05713049396819536,*
380027,TFCG - FFCG,0.0942419749533666,*
380028,DBPedia - TFCG,0.033607220749407835,*
380028,DBPedia - FFCG,0.05713501010130698,*
380028,TFCG - FFCG,0.09424222350656677,*
380029,DBPedia - TFCG,0.03361101354065087,*
380029,DBPedia - FFCG,0.05713967404481371,*
380029,TFCG - FFCG,0.09424524329451953,*
380030,DBPedia - TFCG,0.03360840859726771,*
380030,DBPedia - FFCG,0.05713858239634328,*
380030,TFCG - FFCG,0.09424551442241089,*
380031,DBPedia - TFCG,0.033604008505330143,*
380031,DBPedia - FFCG,0.05713842437811214,*
380031,TFCG - FFCG,0.09424526548948398,*
380032,DBPedia - TFCG,0.03360439851650778,*
380032,DBPedia - FFCG,0.05713826636172934,*
380032,TFCG - FFCG,0.09424518011895633,*
380033,DBPedia - TFCG,0.03359859757482404,*
380033,DBPedia - FFCG,0.05713299834857374,*
380033,TFCG - FFCG,0.09424944915409196,*
380034,DBPedia - TFCG,0.03359419761955551,*
380034,DBPedia - FFCG,0.057136786955390415,*
380034,TFCG - FFCG,0.09424621972069408,*
380035,DBPedia - TFCG,0.03359490119807846,*
380035,DBPedia - FFCG,0.05713807380428259,*
380035,TFCG - FFCG,0.09424628119924207,*
380036,DBPedia - TFCG,0.03359869389397028,*
380036,DBPedia - FFCG,0.057139560095365714,*
380036,TFCG - FFCG,0.09424718298602208,*
380037,DBPedia - TFCG,0.03359429401362874,*
380037,DBPedia - FFCG,0.05714300936972191,*
380037,TFCG - FFCG,0.09424422643853786,*
380038,DBPedia - TFCG,0.03358880346973867,*
380038,DBPedia - FFCG,0.05714400732938272,*
380038,TFCG - FFCG,0.09424271700226755,*
380039,DBPedia - TFCG,0.033592596131475264,*
380039,DBPedia - FFCG,0.05714291571049329,*
380039,TFCG - FFCG,0.09424194445095861,*
380040,DBPedia - TFCG,0.03359638875368769,*
380040,DBPedia - FFCG,0.057142757672676216,*
