simil,paths
0.2080445636,"['http://dbpedia.org/resource/Fortune_(magazine)\n', 'http://schema.org/CreativeWork\n', 'http://dbpedia.org/resource/Chicago\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#the_city_1\n', 'http://dbpedia.org/resource/New_York_City\n']"
0.20902181490000002,"['http://dbpedia.org/resource/General_Motors\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#general_motors_1\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FormerGeneral_motorsWorker\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#General_motorsWorker\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Worker\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Make_26010100\n', 'http://dbpedia.org/resource/United_States_Constitution\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Propose_48012000\n', 'http://dbpedia.org/resource/Legislator\n', 'http://dbpedia.org/resource/Michigan\n']"
0.20902181490000002,"['http://dbpedia.org/resource/General_Motors\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#general_motors_1\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FormerGeneral_motorsWorker\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#General_motorsWorker\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Worker\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Make_26010100\n', 'http://dbpedia.org/resource/United_States_Constitution\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Propose_48012000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Increase_45060100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateHistory\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#History\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Teach_37011110\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Order_60000100\n', 'http://dbpedia.org/resource/United_States_district_court\n', 'http://dbpedia.org/resource/Detroit\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Present-dayUrbanDecay\n', 'http://dbpedia.org/resource/Detroit\n']"
0.2100310795,"['http://dbpedia.org/resource/Bill_Maher\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Steal_10050000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Set_25010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Record\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#EvenDelete\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Book\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Read_54010100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/March_51032000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Forward_11010100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TaxRevenue\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OftenBail\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#the_city_1\n', 'http://dbpedia.org/resource/New_York_City\n']"
0.2100310795,"['http://dbpedia.org/resource/Trump_International_Hotel_and_Tower_(Chicago)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Resident\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Affect_31010000\n', 'http://dbpedia.org/resource/1978_Atlantic_hurricane_season\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Project_34020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Road\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Capacity\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Increase_45060100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OftenBail\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#the_city_1\n', 'http://dbpedia.org/resource/Chicago\n']"
0.2100310795,"['http://dbpedia.org/resource/Ford_Motor_Company\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Decide\n', 'http://dbpedia.org/resource/Suffrage\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Abolish_10010000\n', 'http://dbpedia.org/resource/Impeachment\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Impeach_33000000\n', 'http://dbpedia.org/resource/Oval_Office\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://dbpedia.org/resource/Government_budget\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Continue_55030000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Ask_58020000\n', 'http://dbpedia.org/resource/Tim_Kaine\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Tape\n', 'http://dbpedia.org/resource/Sex_Tape_(film)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#GaySex\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Learn_84000110\n', 'http://dbpedia.org/resource/Sheriff\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Enforce_63000000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Deem_29090100\n', 'http://dbpedia.org/resource/Fox_News_Channel\n', 'http://dbpedia.org/resource/Chief_executive_officer\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ExecutiveOfficer\n', 'http://dbpedia.org/resource/Chief_executive_officer\n']"
0.2100310795,"['http://dbpedia.org/resource/Trump_International_Hotel_and_Tower_(Chicago)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Resident\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Affect_31010000\n', 'http://dbpedia.org/resource/1978_Atlantic_hurricane_season\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Project_34020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Road\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Capacity\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Increase_45060100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Detain_92000000\n', 'http://dbpedia.org/resource/North_Korea\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Benefit\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Social_securityBenefit\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Collect_13052000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Janitor\n', 'http://dbpedia.org/resource/Illinois\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TaxRevenue\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Forward_11010100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/March_51032000\n', 'http://dbpedia.org/resource/Ku_Klux_Klan\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Organization\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ReligiousOrganization\n', 'http://dbpedia.org/resource/Religion\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Detain_92000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Fact\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FactUnconstitutionallySpy\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#UnconstitutionallySpy\n', 'http://dbpedia.org/resource/Espionage\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Raid_35040000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Seize_10050000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Datum\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Opinion\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Can_9100000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Shep_smith\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hate_31020100\n', 'http://dbpedia.org/resource/Drink\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TechnologyCompany\n', 'http://dbpedia.org/resource/Technology\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Increase_45060100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Propose_48012000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PinprickStrike\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MilitaryIntervention\n', 'http://dbpedia.org/resource/Syria\n', 'http://dbpedia.org/resource/Iran\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Mission\n', 'http://dbpedia.org/resource/Iran\n']"
0.21107423700000003,"['http://dbpedia.org/resource/John_Kasich\n', 'http://www.ontologydesignpatterns.org/ont/boxer/title.owl#Governor\n', 'http://dbpedia.org/resource/Ohio\n', 'http://schema.org/BodyOfWater\n', 'http://dbpedia.org/resource/Ohio\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://dbpedia.org/resource/Coming_out\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pull_11040000\n', 'http://dbpedia.org/resource/University_of_North_Texas\n', 'http://dbpedia.org/resource/Austin,_Texas\n', 'http://dbpedia.org/resource/Voter_turnout\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateVoter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Increase_45060100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Propose_48012000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PinprickStrike\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MilitaryIntervention\n', 'http://dbpedia.org/resource/Syria\n', 'http://dbpedia.org/resource/Iran\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Mission\n', 'http://dbpedia.org/resource/Iran\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Detain_92000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Fact\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#As\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Farmer\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LargeScaleKilling\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CloselyStudy\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Study_84000110\n', 'http://dbpedia.org/resource/Science\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SciencePosition\n', 'http://dbpedia.org/resource/Science\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Ali_Khamenei\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Battlefield\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Meet_36030100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hundred\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PeopleOut\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Detain_92000000\n', 'http://dbpedia.org/resource/North_Korea\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Benefit\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#New_yorkers\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Rights\n', 'http://dbpedia.org/resource/Civil_and_political_rights\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#RightsActivist\n', 'http://dbpedia.org/resource/Human_rights\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Iran\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FullyEngage\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Engage_107000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MassiveShootout\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Looter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Matthew\n', 'http://dbpedia.org/resource/Wind\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StrongOpposition\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Opposition\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OppositionLeader\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Leader\n', 'http://dbpedia.org/resource/Supreme_leader\n', 'http://dbpedia.org/resource/Ali_Khamenei\n']"
0.21107423700000003,"['http://dbpedia.org/resource/Netherlands\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#King\n', 'http://dbpedia.org/resource/MythBusters\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#RingBust\n', 'http://dbpedia.org/resource/Arizona\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Desert_51020100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Party\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CollarParty\n', 'http://dbpedia.org/resource/Blue-collar_worker\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PerfectBlueCollarParty\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Trash\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Ocean\n', 'http://dbpedia.org/resource/Solar_eclipse\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Solar\n', 'http://dbpedia.org/resource/Solar_power\n', 'http://dbpedia.org/resource/Power_(social_and_political)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#UnprecedentedPower\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NationalEmergency.%26quot\n', 'http://dbpedia.org/resource/State_of_emergency\n', 'http://dbpedia.org/resource/The_Anthem_(Good_Charlotte_song)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NationalAnthemProtest\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#dallas_cowboys_1\n', 'http://dbpedia.org/resource/Dallas_Cowboys\n', 'http://dbpedia.org/resource/Cleveland_Browns\n', 'http://dbpedia.org/resource/Pittsburgh_Steelers\n', 'http://dbpedia.org/resource/Mike_Tomlin\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Coach_51041000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CaravanIllegalAlien\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Caravan\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Mix_22010110\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#UnknownMiddleEasterner\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Middle\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#AmericanMiddleSchool\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MiddleSchool\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MiddleSchoolStudent\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BrokenArmNext\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ScienceFairProject\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FairProject\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Fair\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FairFinancialObligation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Full\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FullTyranny\n', 'http://dbpedia.org/resource/Tyrant\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Government.%26quot\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Restrain_67000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SuccessfullyRestrain\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Achievement\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#GreatestAchievement\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Greatest\n', 'http://dbpedia.org/resource/The_Greatest_Gift\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Group%26quot\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SmearGroup%26quot\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Left-wingSmearGroup%26quot\n', 'http://dbpedia.org/resource/Southern_Poverty_Law_Center\n', 'http://dbpedia.org/resource/Conservatism\n', 'http://dbpedia.org/resource/Conservatism_in_the_United_States\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ConservativeCommentator\n', 'http://dbpedia.org/resource/Sports_commentator\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SportCommentator\n', 'http://dbpedia.org/resource/NBC\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Edit\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#navy_seal_1\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#DeceasedNavy_seal\n', 'http://dbpedia.org/resource/United_States_Navy_SEALs\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Widow\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MilitaryWidow\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Love_31020100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Bore_21020200\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MajorHurricane\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Form_48012000\n', 'http://dbpedia.org/resource/European_Union\n']"
0.21327057130000002,"['http://dbpedia.org/resource/Centers_for_Disease_Control_and_Prevention\n', 'http://schema.org/GovernmentOrganization\n', 'http://dbpedia.org/resource/United_States_Department_of_Health_and_Human_Services\n']"
0.21327057130000002,"['http://dbpedia.org/resource/United_States_Department_of_Health_and_Human_Services\n', 'http://schema.org/GovernmentOrganization\n', 'http://dbpedia.org/resource/United_States_Department_of_Homeland_Security\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Update_37020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SteamyAffair\n', 'http://dbpedia.org/resource/Chuck_Schumer\n', 'http://dbpedia.org/resource/New_York\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Dump_9030210\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowDump\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Farmer\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#As\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#AsMuch\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TimeAsMuch\n', 'http://dbpedia.org/resource/The_Time_(Dirty_Bit)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateHistory\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://dbpedia.org/resource/Government_budget\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Continue_55030000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Ignore\n', 'http://dbpedia.org/resource/Electoral_College_(United_States)\n', 'http://dbpedia.org/resource/New_Hampshire_chicken\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CloseElection\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LikelyChange\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Likely\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LikelyActuallyReduce\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalRevenue\n', 'http://dbpedia.org/resource/Federal_government_of_the_United_States\n']"
0.21327057130000002,"['http://dbpedia.org/resource/United_States_Department_of_Health_and_Human_Services\n', 'http://schema.org/GovernmentOrganization\n', 'http://dbpedia.org/resource/United_States_Department_of_Homeland_Security\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Update_37020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SteamyAffair\n', 'http://dbpedia.org/resource/Chuck_Schumer\n', 'http://dbpedia.org/resource/New_York\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Dump_9030210\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowDump\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Farmer\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#As\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#AsMuch\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TimeAsMuch\n', 'http://dbpedia.org/resource/The_Time_(Dirty_Bit)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#StateHistory\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#History\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Nation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Highest-taxedNation\n', 'http://dbpedia.org/resource/Nation\n', 'http://dbpedia.org/resource/Americas\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Folk\n', 'http://dbpedia.org/resource/Washington,_D.C.\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#RecentCourtRuling\n', 'http://dbpedia.org/resource/Washington,_D.C.\n']"
