#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:PoliceStationThat', 'fredup:PoliceStation', 'associatedWith')
('fredup:PoliceStationThat', 'fredup:Police', 'associatedWith')
('fredup:PoliceStation', 'fredup:Police', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:RapeVictim', 'fredup:Rape', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:ActuallyPass', 'fredup:Actually', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:CurrentBenefit', 'fredup:Current', 'hasQuality')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('db:Gun_safety', 'fredup:Gun', 'associatedWith')
('db:Gun_control', 'fredup:Gun', 'associatedWith')
('fredup:SchoolSafety', 'fredup:School', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:AustinStreet', 'fredup:Austin', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:ConservativeNewsReport', 'fredup:ConservativeNews', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:SecretlyCollect', 'fredup:Secretly', 'hasQuality')
('db:Credit_card', 'fredup:Credit', 'associatedWith')
('fredup:CreditCardAccount', 'fredup:Credit', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Air_forceCarrier': 4, 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Mobilization': 4}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Air_forceCarrier
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:TotallyOpenBorder', 'fredup:Open', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:TotallyOpenBorder', 'fredup:Totally', 'hasQuality')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:AlreadyPay', 'fredup:Already', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('db:Illegal_immigration', 'fredup:Immigration', 'associatedWith')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:HighestPovertyRateNationwide', 'fredup:HighestPovertyRate', 'associatedWith')
('fredup:HighestPovertyRate', 'fredup:HighestPoverty', 'associatedWith')
('fredup:HighestPovertyRateNationwide', 'fredup:HighestPoverty', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:MajorMarket', 'fredup:Major', 'hasQuality')
('fredup:MajorMetropolitanArea', 'fredup:Major', 'hasQuality')
('fredup:CrimeIncrease', 'fredup:Crime', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('db:Bernie_Sanders', 'fredup:Bernie', 'associatedWith')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:EntireRecordedSpending', 'fredup:Entire', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('db:Health_insurance_in_the_United_States', 'fredup:Health', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:EverThink', 'fredup:Ever', 'hasQuality')
('fredup:FirstPlace', 'fredup:First', 'hasQuality')
('fredup:WhenYoure', 'fredup:When', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:ItSound', 'fredup:It', 'hasQuality')
('fredup:IntelligenceCommunity', 'fredup:Intelligence', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:LargerPersonalLifestyleCost', 'fredup:Lifestyle', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:PartTimeJob', 'fredup:Part', 'associatedWith')
('db:Part-time_contract', 'fredup:Part', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:ViolentCrime', 'fredup:Violent', 'hasQuality')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:JustLearn', 'fredup:Just', 'hasQuality')
('fredup:SameDate', 'fredup:Same', 'hasQuality')
('fredup:SimilarWall_street_journalNewspaper', 'fredup:Similar', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:FullTermAbortion', 'fredup:FullTerm', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('db:Health_care_in_the_United_States', 'fredup:Health', 'associatedWith')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:NeverOnceAsk', 'fredup:Once', 'hasQuality')
('fredup:NeverOnceAsk', 'fredup:Never', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:TaxAudit', 'fredup:Tax', 'associatedWith')
('fredup:OffshoreAccount', 'fredup:Offshore', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:IllegalImmigrant', 'fredup:Illegal', 'hasQuality')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:BorderSecurity', 'fredup:Border', 'associatedWith')
('fredup:SystematicallyCut', 'fredup:Systematically', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:GodName', 'fredup:God', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:CellPhone', 'fredup:Cell', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:ViciousPrisoner', 'fredup:Vicious', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:GoryCarCrash', 'fredup:GoryCar', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:EverPromote', 'fredup:Ever', 'hasQuality')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:IllegalImmigrant', 'fredup:Illegal', 'hasQuality')
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
#####################################
Cycle Found!
Degree of cycle nodes
 {'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson': 2}
Node removed: http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LegislatorPerson
('fredup:LegislatorPerson', 'fredup:LegislatorPerson', 'associatedWith')
('fredup:PriorToOswald', 'fredup:To', 'hasQuality')
('fredup:PriorToOswald', 'fredup:Prior', 'hasQuality')
#####################################
