index,type,kendalltau,p-value
140001,DBPedia - TFCG,0.0056168846200670515,*
140001,DBPedia - FFCG,-0.005007154625339607,!
140001,TFCG - FFCG,0.12558158524964438,*
140002,DBPedia - TFCG,0.00561593279288727,*
140002,DBPedia - FFCG,-0.005007214685888225,!
140002,TFCG - FFCG,0.12558180925980594,*
140003,DBPedia - TFCG,0.005605834818474608,*
140003,DBPedia - FFCG,-0.005007274744738267,!
140003,TFCG - FFCG,0.12558088700599654,*
140004,DBPedia - TFCG,0.005598807946090822,*
140004,DBPedia - FFCG,-0.005000538204046466,!
140004,TFCG - FFCG,0.12557403529368094,*
140005,DBPedia - TFCG,0.005591781261759725,*
140005,DBPedia - FFCG,-0.005008169201998771,!
140005,TFCG - FFCG,0.12557974813415754,*
140006,DBPedia - TFCG,0.005581684030316434,*
140006,DBPedia - FFCG,-0.005008229244265593,!
140006,TFCG - FFCG,0.12557882591975536,*
140007,DBPedia - TFCG,0.005574657765941084,*
140007,DBPedia - FFCG,-0.005008289284834442,!
140007,TFCG - FFCG,0.1255786548175513,*
140008,DBPedia - TFCG,0.005564561045493706,*
140008,DBPedia - FFCG,-0.005008349323705385,!
140008,TFCG - FFCG,0.12557773263706926,*
140009,DBPedia - TFCG,0.005557535201041419,*
140009,DBPedia - FFCG,-0.005019421139498417,!
140009,TFCG - FFCG,0.12558531840660003,*
140010,DBPedia - TFCG,0.0055664524300645165,*
140010,DBPedia - FFCG,-0.005019481018964324,!
140010,TFCG - FFCG,0.12558398334913398,*
140011,DBPedia - TFCG,0.005559426756166496,*
140011,DBPedia - FFCG,-0.00501954089673695,!
140011,TFCG - FFCG,0.12558381216626738,*
140012,DBPedia - TFCG,0.005549330801817825,*
140012,DBPedia - FFCG,-0.005019600772816366,!
140012,TFCG - FFCG,0.12558288982927543,*
140013,DBPedia - TFCG,0.0055392351265096205,*
140013,DBPedia - FFCG,-0.005019660647202646,!
140013,TFCG - FFCG,0.12558196751812278,*
140014,DBPedia - TFCG,0.005547547717602711,*
140014,DBPedia - FFCG,-0.0050197205198958626,!
140014,TFCG - FFCG,0.12558064688663875,*
140015,DBPedia - TFCG,0.005537452353113485,*
140015,DBPedia - FFCG,-0.005019780390896084,!
140015,TFCG - FFCG,0.12557972462654038,*
140016,DBPedia - TFCG,0.0055273572676377515,*
140016,DBPedia - FFCG,-0.005019840260203385,!
140016,TFCG - FFCG,0.12557880239227814,*
140017,DBPedia - TFCG,0.0055264068806818965,*
140017,DBPedia - FFCG,-0.005019900127817836,!
140017,TFCG - FFCG,0.12557902638741822,*
140018,DBPedia - TFCG,0.005530746969362532,*
140018,DBPedia - FFCG,-0.00501995999373951,!
140018,TFCG - FFCG,0.1255786462128449,*
140019,DBPedia - TFCG,0.00552372255504444,*
140019,DBPedia - FFCG,-0.005019100190657761,!
140019,TFCG - FFCG,0.1255775329117165,*
140020,DBPedia - TFCG,0.005522772257833458,*
140020,DBPedia - FFCG,-0.005016175739505824,!
140020,TFCG - FFCG,0.12557695984709422,*
140021,DBPedia - TFCG,0.005527112217168444,*
140021,DBPedia - FFCG,-0.005007732530585795,!
140021,TFCG - FFCG,0.12558018301411733,*
140022,DBPedia - TFCG,0.0055277515778293105,*
140022,DBPedia - FFCG,-0.005006872939452442,!
140022,TFCG - FFCG,0.12558054262659557,*
140023,DBPedia - TFCG,0.00551765761626897,*
140023,DBPedia - FFCG,-0.004999716563259337,!
140023,TFCG - FFCG,0.12557045780453702,*
140024,DBPedia - TFCG,0.00552165992624808,*
140024,DBPedia - FFCG,-0.004989906937075074,!
140024,TFCG - FFCG,0.12557364886193667,*
140025,DBPedia - TFCG,0.005514636224881621,*
140025,DBPedia - FFCG,-0.004989967219366779,!
140025,TFCG - FFCG,0.12557347805732177,*
140026,DBPedia - TFCG,0.005520432346106827,*
140026,DBPedia - FFCG,-0.004990027499954138,!
140026,TFCG - FFCG,0.12557291739450907,*
140027,DBPedia - TFCG,0.005510339053433936,*
140027,DBPedia - FFCG,-0.00499008777883722,!
140027,TFCG - FFCG,0.12557199584348555,*
140028,DBPedia - TFCG,0.005500246039680213,*
140028,DBPedia - FFCG,-0.0049901480560160996,!
140028,TFCG - FFCG,0.12557107431827536,*
140029,DBPedia - TFCG,0.005490153304834097,!
140029,DBPedia - FFCG,-0.004990208331490848,!
140029,TFCG - FFCG,0.12557015281887737,*
140030,DBPedia - TFCG,0.005489203606184069,!
140030,DBPedia - FFCG,-0.004990268605261538,!
140030,TFCG - FFCG,0.1255703768870409,*
140031,DBPedia - TFCG,0.005479111303701386,!
140031,DBPedia - FFCG,-0.00498805047132071,!
140031,TFCG - FFCG,0.12556640939820848,*
140032,DBPedia - TFCG,0.005481609842317697,!
140032,DBPedia - FFCG,-0.004986475286739643,!
