index,type,kendalltau,p-value
420001,DBPedia - TFCG,0.001221824888562708,!
420001,DBPedia - FFCG,-0.013542418185197587,*
420001,TFCG - FFCG,0.12418937952961281,*
420002,DBPedia - TFCG,0.001225055110336407,!
420002,DBPedia - FFCG,-0.013537783350864047,*
420002,TFCG - FFCG,0.12419136241717318,*
420003,DBPedia - TFCG,0.001226551432529779,!
420003,DBPedia - FFCG,-0.013542548821249256,*
420003,TFCG - FFCG,0.12418960383285844,*
420004,DBPedia - TFCG,0.0012231515721845593,!
420004,DBPedia - FFCG,-0.013544837979881876,*
420004,TFCG - FFCG,0.12419085783870902,*
420005,DBPedia - TFCG,0.0012280446538731845,!
420005,DBPedia - FFCG,-0.013549603363624334,*
420005,TFCG - FFCG,0.12418612087012507,*
420006,DBPedia - TFCG,0.0012295409362463976,!
420006,DBPedia - FFCG,-0.013547941391281609,*
420006,TFCG - FFCG,0.12418645085113512,*
420007,DBPedia - TFCG,0.0012297453340044111,!
420007,DBPedia - FFCG,-0.01355158516350549,*
420007,TFCG - FFCG,0.12418611701527825,*
420008,DBPedia - TFCG,0.0012292022730400678,!
420008,DBPedia - FFCG,-0.013552519166438449,*
420008,TFCG - FFCG,0.12418628907275495,*
420009,DBPedia - TFCG,0.0012286592177475721,!
420009,DBPedia - FFCG,-0.013557284409790317,*
420009,TFCG - FFCG,0.12418628654570087,*
420010,DBPedia - TFCG,0.0012288636169737373,!
420010,DBPedia - FFCG,-0.013559573420538928,*
420010,TFCG - FFCG,0.12418620629227833,*
420011,DBPedia - TFCG,0.0012295876939041632,!
420011,DBPedia - FFCG,-0.013556399562736993,*
420011,TFCG - FFCG,0.12418641177338338,*
420012,DBPedia - TFCG,0.0012248147096844185,!
420012,DBPedia - FFCG,-0.013557333521135586,*
420012,TFCG - FFCG,0.12418686929152159,*
420013,DBPedia - TFCG,0.0012295490381147513,!
420013,DBPedia - FFCG,-0.013555825576172015,*
420013,TFCG - FFCG,0.124187659871132,*
420014,DBPedia - TFCG,0.0012247761048787013,!
420014,DBPedia - FFCG,-0.01355946917384576,*
420014,TFCG - FFCG,0.12419033885394756,*
420015,DBPedia - TFCG,0.0012289199472360001,!
