index,type,kendalltau,p-value
20001,DBPedia - TFCG,0.0028824965961513427,!
20001,DBPedia - FFCG,-0.02159141593562263,*
20001,TFCG - FFCG,0.1139995259894551,*
20002,DBPedia - TFCG,0.0029115449631479167,!
20002,DBPedia - FFCG,-0.021484391931294464,*
20002,TFCG - FFCG,0.11401619132958554,*
20003,DBPedia - TFCG,0.002940586874590984,!
20003,DBPedia - FFCG,-0.02137739197782491,*
20003,TFCG - FFCG,0.11403285322455853,*
20004,DBPedia - TFCG,0.0029696223326393157,!
20004,DBPedia - FFCG,-0.02127041606708839,*
20004,TFCG - FFCG,0.11404951167544236,*
20005,DBPedia - TFCG,0.002998651339450715,!
20005,DBPedia - FFCG,-0.021163464190962974,*
20005,TFCG - FFCG,0.11406616668330488,*
20006,DBPedia - TFCG,0.0029569913316326605,!
20006,DBPedia - FFCG,-0.021237089479446847,*
20006,TFCG - FFCG,0.11409023656517346,*
20007,DBPedia - TFCG,0.0030231061271656988,!
20007,DBPedia - FFCG,-0.02113016476350787,*
20007,TFCG - FFCG,0.11414000344823966,*
20008,DBPedia - TFCG,0.003044308468679205,!
20008,DBPedia - FFCG,-0.021178922082869117,*
20008,TFCG - FFCG,0.11413180281270625,*
20009,DBPedia - TFCG,0.002976917802340983,!
20009,DBPedia - FFCG,-0.02122766900381614,*
20009,TFCG - FFCG,0.1141595807388276,*
20010,DBPedia - TFCG,0.0029095412253598526,!
20010,DBPedia - FFCG,-0.021156714855555567,*
20010,TFCG - FFCG,0.11410958858158701,*
20011,DBPedia - TFCG,0.002971329000621756,!
20011,DBPedia - FFCG,-0.02104984585504555,*
20011,TFCG - FFCG,0.11415568569931997,*
20012,DBPedia - TFCG,0.002903967636278561,!
20012,DBPedia - FFCG,-0.021098590276586022,*
20012,TFCG - FFCG,0.11418345771154433,*
20013,DBPedia - TFCG,0.002862349665965715,!
20013,DBPedia - FFCG,-0.021103785239072543,*
20013,TFCG - FFCG,0.11418486430889174,*
20014,DBPedia - TFCG,0.0029260042828073525,!
20014,DBPedia - FFCG,-0.02108687205333382,*
20014,TFCG - FFCG,0.11418965342803349,*
20015,DBPedia - TFCG,0.0028296040566546054,!
20015,DBPedia - FFCG,-0.02111017581689583,*
20015,TFCG - FFCG,0.11420338974924037,*
20016,DBPedia - TFCG,0.002858613626322984,!
20016,DBPedia - FFCG,-0.02100337031168674,*
20016,TFCG - FFCG,0.11422003718394277,*
20017,DBPedia - TFCG,0.002955969086516667,!
20017,DBPedia - FFCG,-0.020923271826567023,*
20017,TFCG - FFCG,0.11427772565635369,*
20018,DBPedia - TFCG,0.0029922152119187515,!
20018,DBPedia - FFCG,-0.020829111698748,*
20018,TFCG - FFCG,0.11429906906693543,*
20019,DBPedia - TFCG,0.002924903641438563,!
20019,DBPedia - FFCG,-0.02072333105649526,*
20019,TFCG - FFCG,0.11422703450901463,*
20020,DBPedia - TFCG,0.00285760613066887,!
20020,DBPedia - FFCG,-0.020658885116313957,*
20020,TFCG - FFCG,0.11418114502982872,*
20021,DBPedia - TFCG,0.002936925235788467,!
20021,DBPedia - FFCG,-0.020682218604992992,*
20021,TFCG - FFCG,0.11415777453033138,*
20022,DBPedia - TFCG,0.0028696410877833054,!
20022,DBPedia - FFCG,-0.020730947914309687,*
20022,TFCG - FFCG,0.11418554031636513,*
20023,DBPedia - TFCG,0.0028023709895065017,!
20023,DBPedia - FFCG,-0.02077966684443968,*
20023,TFCG - FFCG,0.11421330104314807,*
20024,DBPedia - TFCG,0.002831358367293128,!
20024,DBPedia - FFCG,-0.020672992222820683,*
20024,TFCG - FFCG,0.11422993535580177,*
20025,DBPedia - TFCG,0.002764106740258371,!
20025,DBPedia - FFCG,-0.020721706625275133,*
20025,TFCG - FFCG,0.11425769134840229,*
20026,DBPedia - TFCG,0.002696869151923452,!
20026,DBPedia - FFCG,-0.02064810911956394,*
20026,TFCG - FFCG,0.1142068309605674,*
20027,DBPedia - TFCG,0.0027258589495257443,!
20027,DBPedia - FFCG,-0.020541484462501175,*
20027,TFCG - FFCG,0.11422347050144939,*
20028,DBPedia - TFCG,0.0027548423192995607,!
20028,DBPedia - FFCG,-0.020434883709723323,*
20028,TFCG - FFCG,0.11424010660784809,*
20029,DBPedia - TFCG,0.002783819263389361,!
20029,DBPedia - FFCG,-0.020328306853173855,*
20029,TFCG - FFCG,0.11425673928082686,*
20030,DBPedia - TFCG,0.002820037786616609,!
20030,DBPedia - FFCG,-0.020351652091491017,*
20030,TFCG - FFCG,0.11424905613960262,*
20031,DBPedia - TFCG,0.00288357916267123,!
20031,DBPedia - FFCG,-0.020315416913905596,*
20031,TFCG - FFCG,0.11426276461858537,*
20032,DBPedia - TFCG,0.0028163736187425464,!
20032,DBPedia - FFCG,-0.020279189863565625,*
20032,TFCG - FFCG,0.11423419678030325,*
20033,DBPedia - TFCG,0.002879901599661321,!
20033,DBPedia - FFCG,-0.020302532509200954,*
20033,TFCG - FFCG,0.11421625796578629,*
20034,DBPedia - TFCG,0.002812711028855405,!
20034,DBPedia - FFCG,-0.020292231714133628,*
20034,TFCG - FFCG,0.11420597509226137,*
20035,DBPedia - TFCG,0.0028338745019901744,!
20035,DBPedia - FFCG,-0.020204483220182354,*
20035,TFCG - FFCG,0.11421578623527205,*
20036,DBPedia - TFCG,0.00292126320582814,!
20036,DBPedia - FFCG,-0.02009801414337128,*
20036,TFCG - FFCG,0.11428644137730913,*
20037,DBPedia - TFCG,0.0030162681450811696,!
20037,DBPedia - FFCG,-0.02000322144813705,*
20037,TFCG - FFCG,0.11435462128261709,*
20038,DBPedia - TFCG,0.0030302853742858187,!
20038,DBPedia - FFCG,-0.020051936373592504,*
20038,TFCG - FFCG,0.11434986857157071,*
20039,DBPedia - TFCG,0.002963116252396679,!
20039,DBPedia - FFCG,-0.01998769948921028,*
20039,TFCG - FFCG,0.1143040553947877,*
20040,DBPedia - TFCG,0.0028959611337814263,!
20040,DBPedia - FFCG,-0.019940730076438012,*
20040,TFCG - FFCG,0.11426964594090826,*
20041,DBPedia - TFCG,0.002924884282829541,!
20041,DBPedia - FFCG,-0.01983434942930302,*
20041,TFCG - FFCG,0.11428625974387274,*
20042,DBPedia - TFCG,0.00295380102706624,!
20042,DBPedia - FFCG,-0.019727992600130344,*
20042,TFCG - FFCG,0.11430287012065986,*
20043,DBPedia - TFCG,0.002982711368625487,!
20043,DBPedia - FFCG,-0.019621659580903374,*
20043,TFCG - FFCG,0.11431947707232945,*
