index,type,kendalltau,p-value
480001,DBPedia - TFCG,0.004029977218435835,*
480001,DBPedia - FFCG,-0.013175175134260976,*
480001,TFCG - FFCG,0.12364954733714183,*
480002,DBPedia - TFCG,0.004030134855240375,*
480002,DBPedia - FFCG,-0.013175985168822109,*
480002,TFCG - FFCG,0.12364959741133806,*
480003,DBPedia - TFCG,0.004027175331427067,*
480003,DBPedia - FFCG,-0.013175920474137372,*
480003,TFCG - FFCG,0.12364948556985082,*
480004,DBPedia - TFCG,0.004025965214008024,*
480004,DBPedia - FFCG,-0.013173691265229067,*
480004,TFCG - FFCG,0.12364877901491514,*
480005,DBPedia - TFCG,0.0040230057345896795,*
480005,DBPedia - FFCG,-0.01317685486421504,*
480005,TFCG - FFCG,0.12365048688920277,*
480006,DBPedia - TFCG,0.004026821611940782,*
480006,DBPedia - FFCG,-0.013174932318769742,*
480006,TFCG - FFCG,0.12365161081891467,*
480007,DBPedia - TFCG,0.004026337526835293,*
480007,DBPedia - FFCG,-0.013176923005964451,*
480007,TFCG - FFCG,0.12365180394297216,*
480008,DBPedia - TFCG,0.004026495175975314,*
480008,DBPedia - FFCG,-0.013177733010588014,*
480008,TFCG - FFCG,0.12365185401031101,*
480009,DBPedia - TFCG,0.00402665282367132,*
480009,DBPedia - FFCG,-0.013174964135979593,*
480009,TFCG - FFCG,0.12365173087010278,*
480010,DBPedia - TFCG,0.004027258136992203,*
480010,DBPedia - FFCG,-0.013172323880478032,*
480010,TFCG - FFCG,0.1236519125498926,*
480011,DBPedia - TFCG,0.0040267740586953215,*
480011,DBPedia - FFCG,-0.013171465954527705,*
480011,TFCG - FFCG,0.12365187672622686,*
480012,DBPedia - TFCG,0.004030853944310239,*
480012,DBPedia - FFCG,-0.013167400235422969,*
480012,TFCG - FFCG,0.12365473724104364,*
480013,DBPedia - TFCG,0.004026704101340348,*
480013,DBPedia - FFCG,-0.013170563746243532,*
480013,TFCG - FFCG,0.1236570867465146,*
480014,DBPedia - TFCG,0.004030160692181376,*
480014,DBPedia - FFCG,-0.013170045061749217,*
480014,TFCG - FFCG,0.12365712478068858,*
480015,DBPedia - TFCG,0.004033105519604069,*
480015,DBPedia - FFCG,-0.013172035697525904,*
480015,TFCG - FFCG,0.1236555839774712,*
480016,DBPedia - TFCG,0.0040376656136948364,*
480016,DBPedia - FFCG,-0.013172845693731412,*
480016,TFCG - FFCG,0.12365429836964784,*
480017,DBPedia - TFCG,0.004041664291314535,*
480017,DBPedia - FFCG,-0.013170616629989697,*
480017,TFCG - FFCG,0.12365577837571431,*
480018,DBPedia - TFCG,0.004045743993960715,*
480018,DBPedia - FFCG,-0.013169282768855374,*
480018,TFCG - FFCG,0.12365649396116157,*
480019,DBPedia - TFCG,0.004046713799970204,*
480019,DBPedia - FFCG,-0.013171273371703138,*
480019,TFCG - FFCG,0.12365601607611,*
480020,DBPedia - TFCG,0.004049150805238064,*
480020,DBPedia - FFCG,-0.013170754697733739,*
480020,TFCG - FFCG,0.1236560599620124,*
480021,DBPedia - TFCG,0.004049308340218676,*
480021,DBPedia - FFCG,-0.01317156468092319,*
480021,TFCG - FFCG,0.12365611003378282,*
480022,DBPedia - TFCG,0.004053306870437996,*
480022,DBPedia - FFCG,-0.013169396649568689,*
480022,TFCG - FFCG,0.12365753504029821,*
480023,DBPedia - TFCG,0.004050347516667828,*
480023,DBPedia - FFCG,-0.013170206631329964,*
480023,TFCG - FFCG,0.1236579706084444,*
480024,DBPedia - TFCG,0.004054427066197389,*
480024,DBPedia - FFCG,-0.013166905433041188,*
480024,TFCG - FFCG,0.12366026304441462,*
480025,DBPedia - TFCG,0.004054584574073534,*
480025,DBPedia - FFCG,-0.0131677154183547,*
480025,TFCG - FFCG,0.12366031311394818,*
480026,DBPedia - TFCG,0.0040547420805070525,*
480026,DBPedia - FFCG,-0.013168525396539931,*
480026,TFCG - FFCG,0.12366036318307906,*
480027,DBPedia - TFCG,0.004058756565474287,*
480027,DBPedia - FFCG,-0.013169335367596978,*
480027,TFCG - FFCG,0.12365926959371665,*
480028,DBPedia - TFCG,0.004061915322037834,*
480028,DBPedia - FFCG,-0.013168190772327015,*
480028,TFCG - FFCG,0.12365967911196386,*
480029,DBPedia - TFCG,0.00406070518528395,*
480029,DBPedia - FFCG,-0.013172326859113417,*
480029,TFCG - FFCG,0.12366029756703634,*
480030,DBPedia - TFCG,0.004060862660715132,*
