index,type,kendalltau,p-value
340001,DBPedia - TFCG,0.01078499653004739,*
340001,DBPedia - FFCG,-0.005429427484766561,*
340001,TFCG - FFCG,0.12104247752670456,*
340002,DBPedia - TFCG,0.010782376558335968,*
340002,DBPedia - FFCG,-0.005433841392682686,*
340002,TFCG - FFCG,0.12104393986378031,*
340003,DBPedia - TFCG,0.010776631344586207,*
340003,DBPedia - FFCG,-0.005429615247791221,*
340003,TFCG - FFCG,0.1210396814355647,*
340004,DBPedia - TFCG,0.010772529896901344,*
340004,DBPedia - FFCG,-0.005434029096330561,*
340004,TFCG - FFCG,0.12104211106183028,*
340005,DBPedia - TFCG,0.01077773856524691,*
340005,DBPedia - FFCG,-0.005431559243845657,*
340005,TFCG - FFCG,0.12104362851145645,*
340006,DBPedia - TFCG,0.010773637164110198,*
340006,DBPedia - FFCG,-0.005432787393150204,*
340006,TFCG - FFCG,0.12104427306715981,*
340007,DBPedia - TFCG,0.010767892155142976,*
340007,DBPedia - FFCG,-0.005432835487608325,*
340007,TFCG - FFCG,0.12104383249732739,*
340008,DBPedia - TFCG,0.010765272396797526,*
340008,DBPedia - FFCG,-0.005434063612741969,*
340008,TFCG - FFCG,0.12104436397518294,*
340009,DBPedia - TFCG,0.010767913326476577,*
340009,DBPedia - FFCG,-0.005438477288967622,*
340009,TFCG - FFCG,0.12104217155605707,*
340010,DBPedia - TFCG,0.01076529360272049,*
340010,DBPedia - FFCG,-0.0054428909086422315,*
340010,TFCG - FFCG,0.1210436337786266,*
340011,DBPedia - TFCG,0.010761192413471165,*
340011,DBPedia - FFCG,-0.005448612156332341,*
340011,TFCG - FFCG,0.12104665953840806,*
340012,DBPedia - TFCG,0.010763250625846224,*
340012,DBPedia - FFCG,-0.005449840148869748,*
340012,TFCG - FFCG,0.1210461305951501,*
340013,DBPedia - TFCG,0.010762522425653134,*
340013,DBPedia - FFCG,-0.005451068125711476,*
340013,TFCG - FFCG,0.12104635613627088,*
340014,DBPedia - TFCG,0.010758421333976365,*
340014,DBPedia - FFCG,-0.0054522960868578305,*
340014,TFCG - FFCG,0.12104700058153671,*
340015,DBPedia - TFCG,0.010755801756951839,*
340015,DBPedia - FFCG,-0.005455135092258278,*
340015,TFCG - FFCG,0.12104805131376425,*
340016,DBPedia - TFCG,0.010758251979494107,*
340016,DBPedia - FFCG,-0.005453717010145502,*
340016,TFCG - FFCG,0.12104841788725598,*
340017,DBPedia - TFCG,0.01076447088893741,*
340017,DBPedia - FFCG,-0.005450442175898574,*
340017,TFCG - FFCG,0.12105089063643724,*
340018,DBPedia - TFCG,0.010764607326976369,*
340018,DBPedia - FFCG,-0.005447281394842059,*
340018,TFCG - FFCG,0.12105078554203462,*
340019,DBPedia - TFCG,0.01076627440692686,*
340019,DBPedia - FFCG,-0.005441087488501909,*
340019,TFCG - FFCG,0.12105171550335113,*
340020,DBPedia - TFCG,0.010766410831082896,*
340020,DBPedia - FFCG,-0.005440521941318966,*
340020,TFCG - FFCG,0.12105186930783732,*
340021,DBPedia - TFCG,0.01076379130596016,*
340021,DBPedia - FFCG,-0.00544336090803182,*
340021,TFCG - FFCG,0.12105292005562018,*
340022,DBPedia - TFCG,0.010761171815144693,*
340022,DBPedia - FFCG,-0.005447774149062961,*
340022,TFCG - FFCG,0.12105438222207625,*
340023,DBPedia - TFCG,0.01076130827031034,*
340023,DBPedia - FFCG,-0.005450613032992799,*
340023,TFCG - FFCG,0.12105430649863887,*
340024,DBPedia - TFCG,0.010758688830209296,*
340024,DBPedia - FFCG,-0.005455026171018317,*
340024,TFCG - FFCG,0.12105576865683326,*
340025,DBPedia - TFCG,0.010756069424413768,*
340025,DBPedia - FFCG,-0.005459439252504345,*
340025,TFCG - FFCG,0.12105723079850365,*
340026,DBPedia - TFCG,0.010753450052923079,*
340026,DBPedia - FFCG,-0.00546385227745198,*
340026,TFCG - FFCG,0.1210586929236503,*
340027,DBPedia - TFCG,0.01075272198235488,*
340027,DBPedia - FFCG,-0.005468265245862319,*
340027,TFCG - FFCG,0.12105889784251274,*
340028,DBPedia - TFCG,0.01075010266687522,*
340028,DBPedia - FFCG,-0.005472678157736462,*
340028,TFCG - FFCG,0.12106035994066518,*
340029,DBPedia - TFCG,0.010747483385698581,*
340029,DBPedia - FFCG,-0.005468675230323864,*
340029,TFCG - FFCG,0.12105833916312222,*
340030,DBPedia - TFCG,0.010744864138824283,*
340030,DBPedia - FFCG,-0.005473088081420268,*
340030,TFCG - FFCG,0.12105980124626821,*
340031,DBPedia - TFCG,0.010739120219599161,*
340031,DBPedia - FFCG,-0.00547313590092248,*
340031,TFCG - FFCG,0.12105936039336031,*
340032,DBPedia - TFCG,0.010736501061483217,*
340032,DBPedia - FFCG,-0.00547754866596497,*
340032,TFCG - FFCG,0.12106082243334262,*
340033,DBPedia - TFCG,0.01074041551059886,*
340033,DBPedia - FFCG,-0.005481961374475585,*
340033,TFCG - FFCG,0.12105766026839114,*
340034,DBPedia - TFCG,0.010741155170428259,*
340034,DBPedia - FFCG,-0.005486374026455422,*
340034,TFCG - FFCG,0.1210568770350287,*
340035,DBPedia - TFCG,0.010735411426591361,*
340035,DBPedia - FFCG,-0.0054864217567705395,*
340035,TFCG - FFCG,0.12105643614710776,*
340036,DBPedia - TFCG,0.010732792361638746,*
340036,DBPedia - FFCG,-0.005486469486457342,*
340036,TFCG - FFCG,0.12105647739805601,*
340037,DBPedia - TFCG,0.01073758138596406,*
340037,DBPedia - FFCG,-0.005489307864959304,*
340037,TFCG - FFCG,0.12105388603907685,*
340038,DBPedia - TFCG,0.01073496234161997,*
340038,DBPedia - FFCG,-0.00549214620715394,*
340038,TFCG - FFCG,0.12105493655744477,*
340039,DBPedia - TFCG,0.010739976389394394,*
340039,DBPedia - FFCG,-0.005488657837431536,*
340039,TFCG - FFCG,0.12105722509195582,*
340040,DBPedia - TFCG,0.010737357364130486,*
340040,DBPedia - FFCG,-0.005493070273336501,*
340040,TFCG - FFCG,0.12105868708312768,*
340041,DBPedia - TFCG,0.010735644667512867,*
340041,DBPedia - FFCG,-0.005495908535804224,*
340041,TFCG - FFCG,0.12105938123676255,*
340042,DBPedia - TFCG,0.010738094603148663,*
340042,DBPedia - FFCG,-0.005493670401623148,*
340042,TFCG - FFCG,0.12105991203447143,*
340043,DBPedia - TFCG,0.010732351182695863,*
340043,DBPedia - FFCG,-0.005496508622968438,*
340043,TFCG - FFCG,0.12106192100201842,*
340044,DBPedia - TFCG,0.010738304684457004,*
340044,DBPedia - FFCG,-0.00550092089406625,*
340044,TFCG - FFCG,0.12105712544536888,*
340045,DBPedia - TFCG,0.010735685756464925,*
340045,DBPedia - FFCG,-0.005499502771426705,*
340045,TFCG - FFCG,0.12105645116037071,*
340046,DBPedia - TFCG,0.010733066862767366,*
340046,DBPedia - FFCG,-0.005503914965433588,*
340046,TFCG - FFCG,0.12105791311444557,*
340047,DBPedia - TFCG,0.010730448003363651,*
340047,DBPedia - FFCG,-0.005506753047558168,*
340047,TFCG - FFCG,0.12105896356122017,*
340048,DBPedia - TFCG,0.01072972018125357,*
340048,DBPedia - FFCG,-0.005503203662534347,*
340048,TFCG - FFCG,0.12105833100658464,*
340049,DBPedia - TFCG,0.010727101377842635,*
340049,DBPedia - FFCG,-0.005503251276693664,*
340049,TFCG - FFCG,0.12105837224053582,*
340050,DBPedia - TFCG,0.010723001478477642,*
340050,DBPedia - FFCG,-0.005504478614519973,*
340050,TFCG - FFCG,0.12105901624212774,*
340051,DBPedia - TFCG,0.010722273718693866,*
340051,DBPedia - FFCG,-0.005508890632749775,*
340051,TFCG - FFCG,0.12105922094187878,*
340052,DBPedia - TFCG,0.010719655014531645,*
340052,DBPedia - FFCG,-0.00551330259446334,*
340052,TFCG - FFCG,0.12106068282260019,*
340053,DBPedia - TFCG,0.010717036344659567,*
340053,DBPedia - FFCG,-0.005516140505689891,*
340053,TFCG - FFCG,0.12106173319052431,*
340054,DBPedia - TFCG,0.010714417709076959,*
340054,DBPedia - FFCG,-0.005511001066088001,*
340054,TFCG - FFCG,0.1210592868709408,*
340055,DBPedia - TFCG,0.010712705319288744,*
340055,DBPedia - FFCG,-0.005513838954585835,*
340055,TFCG - FFCG,0.1210599809026076,*
340056,DBPedia - TFCG,0.01071008674634874,*
340056,DBPedia - FFCG,-0.005515066176922077,*
340056,TFCG - FFCG,0.12106051202834146,*
340057,DBPedia - TFCG,0.01070598714056355,*
340057,DBPedia - FFCG,-0.005517904003089918,*
340057,TFCG - FFCG,0.12106209854147239,*
340058,DBPedia - TFCG,0.01070804509999458,*
340058,DBPedia - FFCG,-0.005520741792961638,*
340058,TFCG - FFCG,0.12106096257387322,*
340059,DBPedia - TFCG,0.010713552893953197,*
340059,DBPedia - FFCG,-0.0055251534792309645,*
