index,type,kendalltau,p-value
1,DBPedia - TFCG,,*
1,DBPedia - FFCG,,*
1,TFCG - FFCG,1.0,!
2,DBPedia - TFCG,,*
2,DBPedia - FFCG,,*
2,TFCG - FFCG,0.33333333333333337,!
3,DBPedia - TFCG,,*
3,DBPedia - FFCG,,*
3,TFCG - FFCG,0.0,!
4,DBPedia - TFCG,,*
4,DBPedia - FFCG,,*
4,TFCG - FFCG,0.10540925533894596,!
5,DBPedia - TFCG,,*
5,DBPedia - FFCG,,*
5,TFCG - FFCG,0.07142857142857144,!
6,DBPedia - TFCG,,*
6,DBPedia - FFCG,,*
6,TFCG - FFCG,0.21629522817435004,!
7,DBPedia - TFCG,0.15118578920369088,!
7,DBPedia - FFCG,-0.529150262212918,!
7,TFCG - FFCG,0.08,!
8,DBPedia - TFCG,0.4187178946793119,!
8,DBPedia - FFCG,0.0,!
8,TFCG - FFCG,0.30303030303030304,!
9,DBPedia - TFCG,0.538748023761179,!
9,DBPedia - FFCG,0.23570226039551584,!
9,TFCG - FFCG,0.45238095238095233,!
10,DBPedia - TFCG,0.42340489921997043,!
10,DBPedia - FFCG,0.3668996928526714,!
10,TFCG - FFCG,0.31069425495224695,!
11,DBPedia - TFCG,0.34914862437758776,!
11,DBPedia - FFCG,0.4046218244999619,!
11,TFCG - FFCG,0.27650502066875104,!
12,DBPedia - TFCG,0.41825095628565206,!
12,DBPedia - FFCG,0.376685401750442,!
12,TFCG - FFCG,0.24659848095803596,!
13,DBPedia - TFCG,0.3273268353539886,!
13,DBPedia - FFCG,0.2649788667151336,!
13,TFCG - FFCG,0.28571428571428575,!
14,DBPedia - TFCG,0.3779644730092272,!
14,DBPedia - FFCG,0.1356813385323143,!
14,TFCG - FFCG,0.13333508660043708,!
15,DBPedia - TFCG,0.41481891181195374,!
15,DBPedia - FFCG,0.07273929674533079,!
15,TFCG - FFCG,0.09052090776559472,!
16,DBPedia - TFCG,0.4419828471890084,!
16,DBPedia - FFCG,0.13953510699085486,!
16,TFCG - FFCG,0.18976038114043364,!
17,DBPedia - TFCG,0.37986858819879316,!
17,DBPedia - FFCG,0.15355538942613123,!
17,TFCG - FFCG,0.18948418223996677,!
18,DBPedia - TFCG,0.35146874158032054,!
18,DBPedia - FFCG,0.1644051416895356,!
18,TFCG - FFCG,0.1682316462276133,!
19,DBPedia - TFCG,0.33691569589124887,!
19,DBPedia - FFCG,0.09482093118615209,!
19,TFCG - FFCG,0.14085009987515104,!
20,DBPedia - TFCG,0.3580390765122039,!
20,DBPedia - FFCG,0.10823062977345115,!
20,TFCG - FFCG,0.14683967818029814,!
21,DBPedia - TFCG,0.29743331906877446,!
21,DBPedia - FFCG,0.13944333775567927,!
21,TFCG - FFCG,0.08755853340481075,!
22,DBPedia - TFCG,0.263927881175377,!
22,DBPedia - FFCG,0.10523542262637874,!
22,TFCG - FFCG,0.10638683164357225,!
